Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_verbose,Logcat_error,Logcat_info,Logcat_warning,Logcat_total,Process_total,Category,Family
90375,17800,8912,42912,138984,20316,28793,24878,3914,32,2,5,2,4,41,39,16,61,4,0,1,0,0,7,5,6,0,0,5,7,19,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,5,0,86,95,6,8,6,6,72,50,41,50,6,18,0,0,9,0,0,0,10,6,0,0,3,3,5,0,9,3,0,5,5,0,5,0,0,0,0,100,0,0,17,0,3,25984,133,23253,246,4,0,1765,3419,107,1271,2470,9032,194,Trojan_Spy,smforw
36290,2064,11088,28580,85684,2076,9977,6488,3488,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,0,0,0,0,2,0,119,3226,1669,3538,796,9348,189,Trojan_Spy,smsthief
32626,3952,11308,23972,77228,3964,8950,5247,3702,0,0,4,0,2,3,25,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,2,0,2666,5282,114,1308,2337,11707,192,Trojan_Spy,smsthief
41072,660,11124,36260,78028,664,7936,6084,1851,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,2,0,1481,711,2063,2439,115,6809,196,Trojan_Spy,smsthief
29508,4,11988,24596,80964,8,7934,5324,2609,0,0,4,0,2,3,28,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1397,5761,1928,2531,170,11787,194,Trojan_Spy,smsthief
103538,21784,8572,44816,133120,23924,29998,25705,4292,72,2,7,4,4,40,38,16,59,3,0,4,0,0,8,6,7,0,0,4,4,16,0,0,0,5,0,0,2,0,3,3,0,3,2,2,2,0,0,5,0,59,64,6,10,4,4,64,42,28,32,4,11,0,0,6,0,0,0,6,7,0,0,4,3,5,0,6,2,0,6,6,0,4,0,0,0,0,60,0,0,15,0,2,22090,104,18963,208,3,0,498,1712,2346,112,1194,5862,192,Trojan_Spy,smforw
88081,8616,8524,52632,137924,10832,35799,31004,4794,149,5,7,4,4,41,39,13,50,3,0,6,0,0,8,6,7,0,0,3,2,13,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,4,0,41,45,8,8,2,2,54,32,15,14,2,6,0,0,3,0,0,0,4,7,0,0,3,3,4,0,3,1,0,6,6,0,2,0,0,0,0,80,0,0,9,0,1,16825,75,13191,149,4,0,115,3052,996,2313,2417,8893,192,Trojan_Spy,smforw
40597,964,11236,35864,73376,968,7926,6248,1677,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,2,0,2967,2898,114,1018,1742,8739,192,Trojan_Spy,smsthief
33858,332,11060,29092,78680,336,10042,6823,3218,0,0,5,0,2,5,24,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,2,0,0,0,0,4,1,852,1817,155,2576,2180,7580,195,Trojan_Spy,smsthief
35806,684,11176,30700,77796,688,7918,6064,1853,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,2,0,1588,1397,662,108,2490,6245,194,Trojan_Spy,smsthief
46934,5284,10720,33624,99848,5296,16875,13913,2961,21,0,6,1,2,9,27,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,18,0,18,18,0,18,0,0,18,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,0,10800,180,3,1,3909,109,2696,699,1900,9313,189,Trojan_Spy,sandr
95325,17828,8352,44212,130456,24420,30004,25138,4865,145,6,6,3,4,34,40,14,53,3,0,3,0,0,6,4,5,0,0,4,4,14,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,60,66,6,4,4,4,62,40,24,26,4,11,0,0,6,0,0,0,6,5,0,0,3,3,4,0,6,2,0,4,4,0,4,0,0,0,0,60,0,0,12,0,2,18526,98,17181,195,4,0,2643,112,1466,1736,853,6810,194,Trojan_Spy,smforw
70475,22004,9132,30232,72156,29196,17249,14680,2568,14,1,4,1,2,17,29,9,35,0,0,0,0,0,14,4,6,0,0,3,4,11,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,3,0,46,53,6,2,4,4,289,153,26,32,4,11,0,0,6,0,0,0,6,6,0,0,2,2,3,0,4,2,0,4,4,0,3,0,0,0,0,60,0,0,8,0,2,3093572,2613,125028,1916,4,0,2085,950,113,4579,2015,9742,193,Trojan_Spy,<unknown>
62109,15592,9224,29000,86768,21488,16767,14383,2383,14,1,4,1,2,17,28,10,37,0,0,0,0,0,15,6,8,0,0,3,4,12,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,52,59,6,6,4,4,228,123,27,32,4,11,0,0,5,0,0,0,6,8,0,0,2,2,4,0,4,2,0,6,6,0,3,0,0,0,0,40,0,0,10,0,2,4016199,3289,135377,2080,3,0,1005,4860,120,2311,1721,10017,192,Trojan_Spy,smforw
40323,3964,11832,30652,65836,3980,7998,5716,2281,0,0,4,0,2,3,25,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,26,0,0,0,0,2,1,107,3081,1468,6260,3972,14888,194,Trojan_Spy,smforw
46886,7156,12560,31392,89000,7164,16350,13190,3159,21,1,6,1,2,11,27,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,2,28,0,26,26,0,26,0,0,28,0,0,11,0,18,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,4,0,0,0,0,3,1,109,995,509,2182,2003,5798,193,Trojan_Spy,sandr
89540,15176,8360,49796,117544,16176,33428,28482,4945,152,4,9,6,4,41,41,17,65,3,0,5,0,0,6,3,5,0,0,3,2,15,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,5,0,37,41,6,10,2,2,74,42,16,14,2,6,0,0,3,0,0,0,4,5,0,0,3,3,5,0,3,1,0,3,3,0,2,0,0,0,0,60,0,0,10,0,1,23318,89,15632,157,4,0,1815,860,2118,3023,116,7932,193,Trojan_Spy,smforw
40532,3496,11804,30540,69768,3512,7973,5633,2339,8,1,5,1,2,8,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,15,0,0,0,0,2,0,2795,2956,891,247,3367,10256,193,Trojan_Spy,smforw
79461,11316,8420,46000,121628,12388,31331,26888,4442,92,3,7,4,4,41,38,11,46,3,0,3,0,0,4,2,3,0,0,3,2,12,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,3,0,30,31,4,6,2,2,35,22,12,12,2,6,0,0,3,0,0,0,4,3,0,0,6,3,3,0,3,0,0,2,2,0,2,0,0,0,0,40,0,0,8,0,1,0,0,0,0,4,0,2654,976,1622,105,1518,6875,193,Trojan_Spy,smforw
106477,13484,8456,67896,123100,15924,37872,30931,6940,104,4,7,4,4,40,39,16,60,3,0,6,0,0,9,4,6,0,0,3,2,12,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,3,0,40,43,6,6,2,2,454,232,16,18,2,6,0,0,3,0,0,0,4,6,0,0,3,3,3,0,3,1,0,4,4,0,2,0,0,0,0,60,0,0,8,0,1,1682569,1749,172300,1560,3,0,1973,1199,1680,111,4388,9351,194,Trojan_Spy,smforw
108975,36900,10564,53656,115096,44328,37139,30354,6784,115,5,6,3,4,44,40,35,53,3,0,1,0,0,9,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,125,0,14,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,128,0,0,22,0,5,3502,23,2655,28,2,0,4503,2626,5884,788,346,14147,192,Trojan_Spy,smforw
93860,20552,8816,42624,135900,23180,28826,24817,4008,34,2,5,2,4,35,37,15,55,3,0,1,0,0,11,7,9,0,0,4,4,12,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,3,0,68,74,6,4,4,4,63,41,23,26,4,11,0,0,6,0,0,0,6,9,0,0,3,2,3,0,6,2,0,7,7,0,4,0,0,0,0,80,0,0,11,0,2,28494,127,20171,218,3,0,3301,114,974,2213,1816,8418,192,Trojan_Spy,smforw
89917,19944,8396,40628,127212,20216,28956,24794,4161,60,2,7,4,4,36,39,16,61,3,0,1,0,0,8,6,7,0,0,5,7,20,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,6,0,88,97,8,6,6,6,71,49,42,50,6,15,0,0,9,0,0,0,10,7,0,0,4,3,6,0,9,3,0,6,6,0,6,0,0,0,0,80,0,0,18,0,3,28401,130,23153,262,3,0,1895,2772,3525,1477,111,9780,193,Trojan_Spy,smforw
29560,1308,12816,23232,76300,1324,7906,4757,3148,0,0,1,0,2,2,23,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1641,2041,887,114,1060,5743,191,Trojan_Spy,smsthief
79214,13624,8392,46112,100360,15396,29770,25333,4436,107,3,6,3,4,33,38,16,57,3,0,5,0,0,7,3,5,0,0,3,2,8,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,2,0,33,35,8,4,2,2,53,31,12,14,2,6,0,0,3,0,0,0,2,5,0,0,2,2,2,0,3,1,0,3,3,0,2,0,0,0,0,20,0,0,7,0,1,23078,82,12846,123,3,0,1764,2103,847,10382,113,15209,191,Trojan_Spy,smforw
98215,21424,8548,45280,131484,22980,30412,25962,4449,64,1,5,2,4,35,36,13,50,3,0,3,0,0,9,5,7,0,0,6,4,13,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,3,0,66,72,8,4,4,4,106,62,26,32,4,11,0,0,6,0,0,0,6,7,0,0,3,3,3,0,6,2,0,5,5,0,4,0,0,0,0,60,0,0,11,0,2,33553,126,21029,228,4,0,4598,1104,1993,127,1844,9666,192,Trojan_Spy,smforw
40477,960,11244,35800,75824,964,7936,5952,1983,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,2,0,108,2042,2747,3186,1188,9271,195,Trojan_Spy,smsthief
96912,13624,8552,52548,119508,13780,33191,27461,5729,72,1,5,2,4,35,36,15,56,3,0,5,0,0,16,7,9,0,0,5,8,19,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,4,0,89,95,8,8,6,6,216,120,34,42,6,17,0,0,9,0,0,0,6,9,0,0,4,3,4,0,9,3,0,7,7,0,5,0,0,0,0,80,0,0,17,0,3,2226033,1833,89389,1297,3,0,1130,7005,2274,103,1785,12297,194,Trojan_Spy,smforw
43636,596,11152,39520,72128,600,7921,6100,1820,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,27,0,2,0,0,0,0,2,0,114,2967,1160,3525,1702,9468,194,Trojan_Spy,smsthief
35892,3192,12304,25852,89152,3208,13096,10135,2960,6,1,5,1,2,9,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,72,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,18,0,16,0,0,0,0,2,0,2147,103,2079,618,7462,12409,190,Trojan_Spy,smsthief
43470,576,11140,38300,80640,580,7926,6387,1538,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,2,0,3896,878,3182,112,1458,9526,196,Trojan_Spy,smsthief
46382,1008,11140,42112,63800,1012,7963,6277,1685,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,2,0,126,1646,6155,690,3449,12066,197,Trojan_Spy,smsthief
85415,2540,10368,72452,104604,4848,34143,26869,7273,876,4,9,4,5,37,39,12,58,2,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,58,0,0,1,0,0,0,0,57,0,0,1,0,0,27,0,21,29,17,10,7,7,0,0,1,2,2,0,0,0,1,0,0,0,2,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,103,59,0,0,10,0,1,120,3,1260,21,5,2,3098,112,674,1650,1508,7042,193,Trojan_Spy,smsthief
34804,948,11116,29584,80024,956,10014,6776,3237,0,0,4,0,2,3,23,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,2,0,920,140,5926,3219,2205,12410,192,Trojan_Spy,smsthief
35185,400,11084,31260,73772,404,10055,7529,2525,0,0,5,0,2,5,24,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28,0,2,0,0,0,0,4,1,3474,114,1768,914,3110,9380,197,Trojan_Spy,smsthief
93744,21628,8444,39608,125856,29636,28366,24201,4164,52,2,6,3,4,39,37,13,51,3,0,2,0,0,5,0,4,0,0,4,5,15,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,54,56,8,4,4,4,42,29,20,22,4,11,0,0,6,0,0,0,6,4,0,0,7,3,4,0,6,0,0,0,0,0,4,0,0,0,0,60,0,0,12,0,2,18867,70,18128,214,3,0,1753,116,2782,1796,1119,7566,191,Trojan_Spy,smforw
112651,24916,8384,47920,129780,28440,31913,27460,4452,92,3,7,4,4,39,38,13,53,3,0,3,0,0,10,6,8,0,0,6,6,19,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,64,68,6,10,4,4,106,62,22,24,4,10,0,0,6,0,0,0,4,8,0,0,4,4,4,0,6,2,0,6,6,0,4,0,0,0,0,60,0,0,14,0,2,30506,119,20887,201,3,0,1631,3351,1017,111,2180,8290,191,Trojan_Spy,smforw
37624,720,11128,32880,66196,724,7919,6066,1852,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,2,0,2614,870,2748,4314,115,10661,190,Trojan_Spy,smsthief
84712,16568,8380,39236,136648,21740,27764,24085,3678,56,1,5,2,4,38,36,16,59,3,0,1,0,0,11,6,7,0,0,5,7,19,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,4,0,86,93,8,6,6,6,149,87,33,38,6,16,0,0,9,0,0,0,8,7,0,0,4,4,4,0,9,3,0,6,6,0,5,0,0,0,0,60,0,0,16,0,3,183921,310,37338,408,3,0,109,5799,2534,1107,1787,11336,194,Trojan_Spy,smforw
47810,984,11208,42032,80488,988,7927,6182,1744,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,2,0,1669,4074,148,5915,1330,13136,192,Trojan_Spy,smsthief
50372,5072,11964,34152,96564,8000,19584,15827,3756,59,4,5,2,2,12,27,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12,0,0,0,0,2,0,3706,658,2899,448,5058,12769,192,Trojan_Spy,smforw
98202,16412,8444,48076,137888,18828,32687,28188,4498,144,4,9,6,4,38,41,13,52,3,0,3,0,0,7,10,7,0,0,3,9,23,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,6,0,81,87,6,16,6,6,25,25,33,36,6,15,0,0,9,0,0,0,6,7,0,0,4,4,6,0,9,3,0,10,10,0,5,0,0,0,0,100,0,0,21,0,3,11568,100,21710,227,3,0,2152,2778,1031,3586,109,9656,194,Trojan_Spy,smforw
44388,1056,11116,38592,77264,1060,7942,6247,1694,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,2,0,3613,1490,127,1020,2983,9233,190,Trojan_Spy,smsthief
32935,236,11160,29040,61892,236,7918,5980,1937,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,1834,116,2622,2504,841,7917,194,Trojan_Spy,smsthief
44950,980,10208,38640,79148,988,16309,14452,1856,21,1,6,1,2,11,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,3,1,3095,740,4395,1723,140,10093,194,Trojan_Spy,smsthief
61919,1076,10772,53828,103612,1084,26760,19809,6950,42,1,7,2,2,11,29,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,20,0,20,20,0,20,0,0,20,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,9600,160,3,1,1674,118,3322,731,1532,7377,191,Trojan_Spy,sandr
100649,22060,8944,42276,126244,24608,28237,24320,3916,32,2,5,2,4,43,38,15,57,4,0,1,0,0,10,6,8,0,0,7,7,18,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,4,0,90,97,6,6,6,6,114,70,37,46,6,15,0,0,9,0,0,0,8,8,0,0,3,3,4,0,9,3,0,6,6,0,5,0,0,0,0,80,0,0,16,0,3,36285,150,23429,257,3,0,1166,4210,2074,174,2043,9667,191,Trojan_Spy,smforw
41840,5324,12148,29348,95936,5340,13285,11172,2112,21,1,6,1,2,11,27,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,4,4,48,0,44,44,0,44,0,0,48,0,0,21,0,36,72,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,14,0,0,8352,134,3,1,5751,405,110,1651,1545,9462,191,Trojan_Spy,sandr
