Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_verbose,Logcat_info,Logcat_debug,Logcat_error,Logcat_warning,Logcat_total,Process_total,Category,Family
80196,5080,10632,66848,102656,5224,27890,21132,6757,156,4,9,3,4,37,34,23,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2,0,2,1,0,0,0,0,76,10,10,1,0,0,5,7,4,8,10,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,152,98,2,4,0,0,0,0,0,0,4,0,1,3958,31,24180,42,8,1,3770,2638,114,1784,607,8913,192,Trojan,mytrackp
42161,6020,13720,28576,85976,6032,15192,10750,4441,13,2,5,1,2,9,26,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,12,0,0,0,0,2,0,3026,659,358,3310,4163,11516,192,Trojan,smsagent
66520,3508,10748,51936,97060,6688,21598,16443,5154,127,8,6,3,2,16,35,6,24,0,0,0,69,25,0,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,46,46,48,46,60,48,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1124,12,5162,13,3,0,3059,2882,118,2087,528,8674,192,Trojan,autoins
41157,6444,13200,27948,77740,6460,15624,13076,2547,8,1,5,1,2,9,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,8,0,0,0,0,3,0,717,2877,114,3355,4267,11330,189,Trojan,smsagent
82423,6620,10472,64760,114136,7620,31205,23982,7222,103,3,7,2,4,27,34,19,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,1,1,0,0,0,0,65,7,7,1,0,0,3,5,3,6,10,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,130,85,1,2,0,0,0,0,0,0,3,0,1,2612,20,16096,29,7,1,732,1992,2734,3632,117,9207,192,Trojan,mytrackp
70964,2960,11032,50880,91872,12756,29883,23636,6246,209,6,11,6,2,21,36,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,11,22,0,8,0,0,14,36,2,4,0,0,4,2,0,0,0,0,2,4,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,2,1,693,4001,138,1841,2608,9281,192,Trojan,wkload
40396,4284,12080,29200,90428,4296,10162,7962,2199,32,4,7,3,2,9,30,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,39,0,14,0,0,0,0,3,0,590,3673,9429,2623,412,16727,191,Trojan,smsagent
71535,5148,10620,57916,103560,5296,24921,19053,5867,139,2,9,3,4,32,34,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,0,2,1,0,0,0,0,54,9,9,1,0,0,5,7,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,108,76,2,4,0,0,0,0,0,0,4,0,1,3918,30,24469,41,8,1,630,108,3158,2623,1738,8257,191,Trojan,mytrackp
98569,1944,11036,80996,94472,10956,65451,52496,12954,240,6,14,9,2,21,37,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,14,28,0,14,0,0,20,42,2,4,0,0,4,2,0,0,0,0,2,4,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,2,1,6454,619,2447,237,1730,11487,190,Trojan,wkload
75263,5756,10628,60428,103156,5880,24940,20023,4916,94,3,7,2,4,32,32,18,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,1,1,0,0,0,0,63,6,6,1,0,0,3,5,3,6,8,0,30,30,5,5,4,0,4,2,0,0,0,0,0,0,0,4,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,126,83,1,2,0,0,0,0,0,0,3,0,1,3432,30,17740,34,8,1,1682,2577,3649,115,652,8675,192,Trojan,mytrackp
96808,4744,10712,80888,103444,7956,25484,19568,5915,233,8,6,3,2,21,36,15,34,0,0,0,117,49,0,0,0,0,0,0,0,0,1,0,4,0,6,28,0,0,0,10,0,0,0,18,18,0,0,10,0,0,0,0,0,0,0,0,92,92,123,107,121,75,0,0,6,0,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,1,1201,12,5531,14,3,0,616,4138,2921,2997,121,10793,190,Trojan,autoins
56127,1612,10768,44308,106068,4356,21376,17013,4362,190,3,9,3,2,28,37,15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,15,13,0,13,7,0,6,6,2,8,0,0,7,0,0,5,0,8,16,15,2,1,1,0,0,6,4,4,1,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,20,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,10,0,1,644,10,6523,93,4,3,2367,811,3786,214,1827,9005,191,Trojan,hyspu
81574,2964,10608,68516,93776,5216,39495,33409,6085,130,10,6,3,2,16,112,11,43,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,49,28,7,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,81686430,55775,701980,17209,3,0,2596,549,2062,118,3149,8474,190,Trojan,gappusin
52166,3644,10772,38812,89732,6608,24335,20271,4063,89,15,6,2,2,23,41,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,240,2956,4101,2133,727,10157,193,Trojan,styricka
100122,21832,10844,68384,87152,23428,39772,32523,7248,212,8,8,3,4,39,40,19,67,2,1,5,0,0,5,0,0,5,0,0,0,3,1,3,1,0,9,17,1,0,1,9,0,0,0,8,8,0,0,9,0,0,18,0,33,33,15,4,5,6,40,20,5,0,2,1,0,0,0,1,0,0,0,0,5,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,15,0,1,85725,337,67032,304,4,2,152,1447,1699,1727,2808,7833,193,Trojan,hyspu
67087,5796,10504,52540,108904,5872,24249,19620,4628,81,2,8,2,4,27,33,22,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,2,1,0,0,0,0,45,11,11,1,0,0,5,10,3,6,10,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,90,65,2,2,0,0,0,0,0,0,3,0,1,730,8,1102,10,9,1,714,1939,115,2061,3082,7911,194,Trojan,mytrackp
117362,35920,10656,66776,100992,42628,47799,39436,8362,335,7,9,6,6,30,38,11,43,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,26,31,0,8,0,0,9,9,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,9,3,1,217712,239,22533,218,3,0,2964,583,261,1764,2228,7800,199,Trojan,gappusin
66371,5184,10608,53300,101460,5352,24677,18451,6225,98,4,8,2,4,25,33,16,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,2,1,0,0,0,0,51,10,10,1,0,0,5,8,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,102,71,2,4,0,0,0,0,0,0,3,0,1,2612,20,15912,22,9,1,2090,2059,116,3079,613,7957,193,Trojan,mytrackp
37138,1532,11204,29136,94276,1536,15305,11845,3459,29,3,6,2,2,9,29,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1303,372,2219,142,1103,5139,190,Trojan,smsagent
33508,1752,13672,25456,86196,1880,9079,5552,3526,11,0,5,1,2,4,26,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,2,0,129,2611,3303,974,2018,9035,194,Trojan,mobtes
73523,3760,10716,58136,101888,7892,24143,18355,5787,181,11,6,3,2,18,38,6,26,0,0,0,74,28,0,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,4,50,50,55,53,68,51,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1278,12,5231,14,3,0,717,3205,2797,2696,120,9535,191,Trojan,autoins
113988,41068,9880,59172,89480,45140,32451,26285,6165,28,2,9,2,4,50,40,10,40,4,0,2,354,183,15,0,0,0,0,0,0,7,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,182,217,18,0,0,0,10,242,33,0,14,0,0,0,28,0,0,0,0,0,10,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,18,168,0,0,0,0,0,0,0,0,59,0,7,976,6,2022,18,4,3,3541,250,951,3931,2420,11093,192,Trojan,lotoor
30283,1964,11432,23508,77720,1976,7912,4916,2995,0,0,4,0,2,2,22,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,2,0,2105,3273,151,3270,1248,10047,192,Trojan,mobtes
113313,45744,9932,54836,85464,49888,29644,24399,5244,14,1,7,1,4,35,37,12,46,3,0,1,216,104,10,0,0,0,0,0,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,84,84,16,0,0,0,5,130,12,0,8,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,33,0,4,7904,51,13982,116,3,2,137,921,555,2161,2332,6106,193,Trojan,lotoor
70659,20880,10856,43568,88656,21752,28892,23218,5673,7,1,4,1,4,27,34,10,40,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,5,5,4,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,1,824,12,3008,26,2,0,1868,900,2798,119,1918,7603,193,Trojan,hypay
87283,4052,10596,75444,100860,4080,37989,26475,11513,315,3,13,9,2,19,36,12,53,0,0,0,21,8,0,0,0,0,0,0,0,2,2,12,12,0,0,3,0,0,0,1,0,2,2,0,2,0,0,1,15,0,45,0,2,4,23,6,6,5,150,110,50,44,0,2,16,0,20,0,0,0,1,0,0,0,0,7,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,22,2,1,619367,590,45847,553,5,1,279,2573,6815,1142,2619,13428,191,Trojan,gappusin
78510,6624,10520,61412,106292,7744,28643,23763,4879,84,3,7,2,4,31,33,20,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,1,1,0,0,0,0,61,6,6,1,0,0,3,5,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,122,81,1,2,0,0,0,0,0,0,3,0,1,2612,20,15880,22,8,1,157,3025,2272,2236,774,8464,193,Trojan,mytrackp
52072,6944,10880,38160,91644,6960,24756,22216,2539,33,3,7,3,3,12,29,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,8,0,0,0,0,3,0,706,5363,3263,118,2361,11811,191,Trojan,smsagent
99719,8424,10544,81260,103640,9308,31651,24797,6853,132,2,9,3,3,34,36,20,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,2,1,0,0,0,0,69,6,6,1,0,0,4,6,4,8,7,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,138,91,2,1,0,0,0,0,0,0,4,0,1,3878,29,24108,38,9,2,2981,716,1858,159,4063,9777,191,Trojan,mytrackp
52829,8424,12036,32368,92600,11712,17842,13874,3967,109,6,5,2,2,19,27,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,2,0,1473,2304,529,2620,171,7097,193,Trojan,styricka
102462,13876,8476,62060,112080,16324,50861,44970,5890,77,3,5,2,4,33,38,24,39,2,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,4,0,0,92,46,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,6,0,1,328087,297,15379,233,3,0,102,722,1893,3034,2363,8114,191,Trojan,autosms
74042,4288,10756,57668,97164,8472,24181,18192,5988,206,12,6,3,2,20,40,6,24,0,0,0,74,28,0,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,4,51,51,53,51,67,51,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1201,12,5195,13,3,0,2897,113,2340,637,3569,9556,188,Trojan,autoins
51030,4960,10944,39404,95612,4976,26804,22420,4383,33,3,7,3,3,11,29,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,7,0,0,0,0,3,0,1687,5508,645,1541,113,9494,193,Trojan,smsagent
41978,2868,11900,30524,98088,2884,10200,7616,2583,61,2,4,1,2,9,29,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,2,0,3180,309,2818,3055,796,10158,192,Trojan,smsagent
150939,25636,9968,118204,70592,26464,42360,29664,12695,10,1,7,1,6,45,39,14,56,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,277,0,0,0,182,0,174,87,8,95,2,2,91,0,0,13,0,25,29,6,0,26,26,21,18,71,76,18,11,2,1,40,2,0,0,0,18,1,0,0,10,0,0,0,2,5,5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,126,0,2,2112,12,1407,16,4,3,1040,109,2721,1612,1958,7440,194,Trojan,ginmaster
95326,4464,10692,78900,102760,8644,24502,19380,5121,257,7,6,3,2,18,36,16,36,0,0,0,104,43,0,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,2,82,82,84,82,105,66,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,1,1278,12,5270,14,3,0,2886,3733,615,2827,110,10171,190,Trojan,autoins
72510,4780,10608,59100,104448,4992,25246,19477,5768,98,4,7,2,4,25,33,20,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0,1,1,0,0,0,0,66,7,7,1,0,0,3,6,3,6,10,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,132,86,1,1,0,0,0,0,0,0,3,0,1,2612,20,16096,27,9,1,2105,2124,688,116,3371,8404,195,Trojan,mytrackp
110544,35264,10664,60032,106308,40084,36019,30445,5573,170,3,5,2,4,33,33,9,36,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,2,0,542,2934,152,1620,3864,9112,193,Trojan,styricka
105294,27824,10200,68804,72720,29348,38601,31437,7163,212,7,10,4,4,51,38,15,59,2,0,6,0,0,2,0,0,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,27,31,12,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,4,2,2073,1562,2686,126,1721,8168,194,Trojan,smsagent
50413,5212,11228,36796,82932,7068,15434,12926,2507,12,1,4,1,2,9,29,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,128,128,78,0,0,0,26,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,13,6721,66,17881,72,2,0,144,3940,3472,1834,721,10111,191,Trojan,gappusin
71345,4772,10612,58088,103984,4872,24804,19497,5306,101,2,7,2,4,30,32,18,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0,1,1,0,0,0,0,62,6,6,1,0,0,3,5,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,124,82,1,2,0,0,0,0,0,0,3,0,1,2612,20,15912,22,7,1,119,2456,3436,1688,635,8334,192,Trojan,mytrackp
26452,2996,9688,16140,67484,3000,5330,3779,1550,0,0,2,0,2,2,21,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,13,8259,64,6054,87,2,0,3039,117,1276,3844,1839,10115,192,Trojan,autosms
98341,33644,11364,50256,101612,39200,33199,24991,8207,139,3,8,5,5,34,37,12,42,3,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,6,0,0,12,12,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,3,1,5781,41,7080,50,2,0,5548,184,823,2398,1755,10708,193,Trojan,gappusin
41936,5700,11920,29756,87164,5716,15336,12531,2804,11,1,4,1,2,8,27,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,4,0,0,21,21,21,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,8937,28,7684,90,2,0,6365,2169,3369,116,763,12782,192,Trojan,gappusin
