Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_total,Process_total,Category,Family
95626,18844,8400,50596,124156,20808,33434,29333,4100,60,2,5,2,4,38,36,11,46,3,3,1,0,0,0,0,0,0,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,46,0,10,0,0,268,161,4,0,0,0,26,13,0,0,0,0,0,7,0,0,16,12,0,0,4,0,0,0,110,3,3,0,0,0,0,0,44,0,0,8,4,0,0,0,0,14,0,2,59382,185,34938,193,3,0,2785,2789,1516,916,2058,10064,192,Adware,airpush
134319,15572,10536,109268,94028,16256,41002,31556,9445,216,6,6,3,4,44,36,11,46,2,12,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,2,0,0,464,256,4,0,0,0,16,8,0,0,0,0,0,4,0,0,31,29,5,0,2,0,0,0,56,1,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,16,0,1,445996,484,36605,430,4,0,2551,730,1512,1849,3925,10567,189,Adware,airpush
45280,7404,12184,29948,96944,7448,14275,12616,1658,7,1,4,1,2,10,27,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,2,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,0,0,0,0,0,0,8,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,15,30730,115,12522,131,3,0,1519,4134,4283,1733,5422,17091,189,Adware,airpush
70676,6764,10768,57744,76072,7192,24399,18073,6325,162,10,13,10,4,36,41,8,33,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,16,0,0,153,121,46,0,0,0,30,15,1,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,22845,133,30226,148,3,0,1962,2690,1594,747,2751,9744,191,Adware,airpush
50312,4292,11024,35612,88744,5292,17473,14400,3072,92,4,6,2,2,14,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,48,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,13,0,0,0,0,3,0,3426,2447,913,3532,1750,12068,188,Adware,adend
92217,36996,10752,43320,102772,38676,19381,16260,3120,9,0,7,1,4,31,35,14,45,4,0,1,0,0,0,0,53,0,0,18,0,0,15,13,0,0,0,0,0,0,0,119,0,0,0,34,0,0,0,85,86,0,0,34,19,0,0,30,0,256,241,0,0,176,175,104,55,24,8,0,0,8,0,4,0,0,0,0,19,0,0,0,0,0,0,30,0,0,15,0,8,8,0,0,0,0,0,280,0,0,0,0,0,0,0,0,85,27,15,2952,12,4300,12,3,2,1087,3720,3786,3319,1577,13489,190,Adware,shedun
77633,12540,8192,48344,70872,12692,31580,25606,5973,418,4,7,3,4,52,47,13,50,5,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,2,13,2,31,4,0,4,11,0,4,4,3,19,0,0,11,0,0,0,8,0,32,42,3,8,0,0,45,25,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,1,0,2,0,0,0,0,1,1,0,0,0,0,44,34,0,0,0,0,0,0,0,0,25,0,1,12477,72,15021,109,4,2,690,5281,2529,2146,1519,12165,191,Adware,adflex
60303,948,11036,53292,76000,960,31442,24837,6604,1126,49,21,17,2,104,44,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,3,0,2825,2183,4117,1795,692,11612,193,Adware,adend
58675,10136,10680,38852,92676,10300,22211,16036,6174,126,8,6,3,2,28,34,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,162,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,15,0,3,3732,15,1728,19,4,0,1911,816,4236,3230,1515,11708,186,Adware,airpush
46280,7284,12132,31268,94968,7304,14340,12976,1363,7,1,5,1,2,14,30,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,24,0,0,0,12,0,0,0,12,12,0,0,12,0,0,0,11,0,13,26,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,18610,71,7260,86,3,2,1211,2918,4793,4679,1508,15109,187,Adware,airpush
118692,6640,9792,100456,66744,10800,46417,39740,6676,224,5,11,8,4,31,39,15,58,2,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,65,0,0,0,2,0,0,0,63,63,0,0,13,0,0,0,0,0,12,11,5,16,455,290,0,0,4,4,2,2,0,0,1,0,0,0,2,16,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,542,5,4380,63,4,0,1513,2192,973,4372,2681,11731,190,Adware,feiwo
90903,34824,10712,43096,108716,36632,19322,16143,3178,9,0,7,1,4,30,35,15,47,4,0,1,0,0,0,0,46,0,0,16,0,0,12,10,0,0,0,0,0,0,0,96,0,0,0,28,0,0,0,68,68,0,0,28,16,0,0,23,0,204,193,0,0,143,142,121,64,23,10,0,0,10,0,5,0,0,0,0,16,0,0,0,0,0,0,24,0,0,12,0,9,9,0,0,0,0,0,240,0,0,0,0,0,0,0,0,70,26,12,2912,11,3817,13,3,2,3093,1018,1575,3658,5232,14576,190,Adware,shedun
66490,8684,8560,40016,89868,11476,24271,19726,4544,125,2,7,2,2,24,36,28,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,0,5,0,21,21,31,0,0,0,0,0,18,0,0,0,0,0,0,0,31,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,1,14443,121,30737,282,4,2,1710,2055,3374,730,4008,11877,190,Adware,ewind
47457,3500,12224,33168,92520,5136,17434,14309,3124,34,2,4,1,2,10,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,29,0,2,4,3,0,0,0,0,0,39,38,0,0,0,0,0,0,0,0,38,0,0,0,19,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19,0,12,0,0,4440,74,3,2,3733,2617,3815,1211,1748,13124,188,Adware,inoco
74017,5188,10660,63188,93596,5448,28843,25626,3216,65,0,6,2,4,26,34,14,45,2,0,3,0,0,0,0,7,0,1,3,0,0,9,2,4,0,0,0,0,1,0,5,3,0,3,1,0,4,4,0,4,0,0,1,1,0,0,1,0,37,53,0,4,0,0,90,62,16,0,0,30,32,0,16,0,0,0,0,3,0,0,37,48,1,0,2,0,0,0,0,34,34,1,0,0,0,0,20,0,0,0,0,0,0,0,0,9,0,1,407924,404,32227,363,3,1,3466,1279,1550,370,1386,8051,192,Adware,fictus
31217,2484,13764,23204,76300,2492,7896,4667,3228,0,0,2,0,2,2,22,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3705,3365,1366,2992,1493,12921,187,Adware,inoco
44396,7160,10712,22200,68132,7168,8714,5005,3708,0,0,3,0,2,3,22,1,6,0,0,0,0,0,108,36,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,0,20,0,75,154,6,40,0,0,46,185,75,84,2,0,0,0,2,0,0,0,4,0,0,0,2,0,0,0,18,0,0,20,2298,1,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,39,38,18,531,3,1344,6,4,3,2952,3440,1535,2717,935,11579,191,Adware,shedun
44819,6796,10888,29692,97164,6812,15334,12857,2476,14,2,6,2,2,16,31,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,0,20,0,0,6,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,37,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,18,23908,102,11524,125,3,1,1472,3470,2335,790,2309,10376,189,Adware,airpush
110696,40924,10640,58232,105560,43088,27881,23166,4715,9,1,7,1,4,35,40,11,44,4,0,1,0,0,0,0,42,0,0,15,0,0,16,13,0,0,0,0,0,4,0,117,0,0,0,32,0,0,0,86,88,0,0,32,15,0,0,25,0,292,292,0,0,220,219,396,212,69,60,32,16,25,0,15,0,0,0,32,33,0,0,0,0,0,0,32,0,0,30,851,295,257,0,0,0,0,0,282,0,0,0,0,0,0,0,0,82,18,16,1600,9,2926,11,4,1,4534,1673,4397,1376,3752,15732,190,Adware,shedun
163661,11888,10604,143036,77960,12572,45011,36370,8640,414,8,15,11,6,40,46,392,422,2,0,5,0,0,0,0,7,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,36,35,0,8,0,0,1373,692,43,0,10,11,22,0,22,0,0,0,0,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,15,13,1,4395,51,18362,61,3,1,1510,3751,1783,3332,2001,12377,191,Adware,leadbolt
48438,3348,12144,33252,93224,5052,17407,14109,3297,34,2,4,1,2,11,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,29,0,0,0,2,0,0,0,0,0,35,34,0,0,0,0,0,0,0,0,34,0,0,0,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,17,0,11,0,0,3780,63,3,1,2644,3474,1694,4933,726,13471,188,Adware,inoco
88587,29968,8592,35520,99400,31076,20284,17027,3256,13,1,4,1,5,27,34,9,36,4,2,1,0,0,0,0,0,0,0,0,0,0,24,0,6,0,0,0,0,5,0,52,8,0,8,20,12,0,0,20,20,0,0,20,0,0,0,0,0,108,108,0,0,16,8,876,657,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,27,0,24,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,8,321112,395,28881,317,5,0,3805,1179,1513,2978,5272,14747,187,Adware,ewind
170318,19108,10616,138704,82728,19668,52797,43916,8880,108,6,10,6,7,54,40,15,60,3,17,9,0,0,0,0,0,1,9,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,56,0,10,47,47,521,502,32,0,0,0,22,19,0,0,0,0,0,30,0,0,34,24,2,0,2,0,0,1,112,30,30,0,0,1,0,16,20,0,0,0,0,0,0,0,0,24,1,1,382356,802,133775,818,5,0,662,1505,1985,1433,1194,6779,187,Adware,airpush
36524,4692,12824,26616,75548,4708,8125,5012,3112,0,0,2,0,2,2,23,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,2450,3549,2880,1262,1515,11656,192,Adware,inoco
90994,9484,10664,76064,73664,9948,35480,26102,9377,19,1,4,1,4,33,37,11,46,4,0,1,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,2,4,0,0,328,164,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,7,0,1,20130113,17943,5337252,11103,3,0,1526,2306,2063,3082,2206,11183,192,Adware,airpush
50714,11532,10144,24144,80484,11680,8223,4978,3244,8,0,7,1,2,5,27,3,13,0,0,0,0,0,157,54,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,21,115,0,115,2,0,1,1,18,19,0,0,2,18,0,0,24,0,80,163,10,38,32,32,148,471,89,98,2,0,0,0,6,0,0,0,2,0,0,0,13,10,0,0,18,0,0,28,36,3,3,0,0,0,0,6,4,0,0,0,0,0,0,0,0,38,39,18,358506,278,18555,175,6,5,728,1973,1896,1501,1692,7790,190,Adware,shedun
46015,2576,12360,32496,90560,5680,15275,11312,3962,46,2,5,1,2,10,26,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,3,0,1699,2537,3590,8215,1031,17072,188,Adware,adend
62760,1564,10604,52636,101984,1576,21903,12122,9780,30,2,5,1,7,23,27,8,35,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0,2,47,47,13,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,106,10,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,3,0,2452,2200,2274,1515,743,9184,188,Adware,leadbolt
33167,3724,12880,24248,65112,3740,7945,4926,3018,0,0,2,0,2,2,22,6,10,0,0,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,2979,1392,2546,1556,3954,12427,189,Adware,kuguo
88586,35796,11940,39904,96000,37508,25525,20984,4541,72,2,6,2,4,34,36,9,36,2,0,2,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,39,1,4,0,0,44,23,0,0,0,0,2,0,0,0,0,0,0,9,0,1,3,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,13,0,2,8032,22,4358,25,4,1,579,1519,3235,1843,3851,11027,190,Adware,mobidash
38251,4840,10028,23324,71680,4852,5594,4015,1578,0,0,4,0,2,2,24,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,3,0,2031,1504,2634,820,7151,14140,193,Adware,kuguo
97907,39380,10772,45608,97412,41188,19483,16260,3222,9,1,7,1,4,34,35,14,45,4,0,1,0,0,0,0,35,0,0,13,0,0,11,9,0,0,0,0,0,4,0,89,0,0,0,27,0,0,0,62,63,0,0,27,13,0,0,20,0,184,173,0,0,132,131,134,72,22,8,0,0,8,0,5,0,0,0,0,13,0,0,0,0,0,0,22,0,0,11,0,8,8,0,0,0,0,0,204,0,0,0,0,0,0,0,0,63,27,11,2952,12,4260,12,3,2,1123,1582,3539,3162,3172,12578,191,Adware,shedun
41849,6120,10596,23892,75636,6128,6978,5208,1769,0,0,3,0,2,3,22,8,14,0,0,0,0,0,156,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,123,251,0,64,0,0,28,28,152,93,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,36,3516,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,61,36,0,0,0,0,3,1,2259,2202,1304,2283,1499,9547,186,Adware,shedun
100031,41252,10728,44488,92792,42936,24768,20713,4054,9,1,7,1,4,36,36,11,44,4,0,1,0,0,0,0,39,0,0,13,0,0,14,11,0,2,0,0,0,3,0,135,0,0,0,40,0,0,0,95,95,0,0,40,13,0,0,22,0,260,260,0,0,191,191,341,190,67,62,28,14,30,0,18,0,0,0,28,28,0,0,1,1,0,0,28,0,0,26,929,317,287,0,0,0,0,0,270,0,0,0,0,0,0,0,0,83,24,14,1640,10,3809,12,4,1,1342,4541,1662,3140,3512,14197,188,Adware,shedun
94942,2876,10588,82644,97788,2904,37916,25324,12591,250,7,13,9,6,56,47,74,125,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,88,0,22,47,47,45,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,166,72,72,0,0,0,0,42,16,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,3,0,3470,671,2102,1512,3156,10911,189,Adware,airpush
32824,4024,11416,23544,70868,4036,7912,4918,2993,0,0,2,0,2,2,22,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,3985,1738,1522,3171,4646,15062,186,Adware,baiduprotect
142250,8528,10648,121248,109920,8596,46609,37077,9531,350,2,20,15,6,76,49,34,135,2,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,172,0,30,47,47,295,447,0,0,0,0,30,15,0,0,0,0,0,19,0,0,16,1,0,0,2,0,0,1,290,138,138,0,0,12,0,72,30,0,0,0,0,0,0,0,0,20,0,1,29110,161,34845,153,4,1,4303,2363,4353,764,1712,13495,191,Adware,airpush
45342,6696,12412,30844,97336,6720,15439,12825,2613,14,2,6,2,2,17,33,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,19,38,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,19,23243,97,9853,117,3,2,1377,1517,8256,3597,5682,20429,187,Adware,airpush
98230,36364,10720,49560,106944,38040,19582,16127,3454,9,0,7,1,4,35,36,14,45,4,0,1,0,0,0,0,32,0,0,12,0,0,9,6,0,2,0,0,0,7,0,73,0,0,0,22,0,0,0,52,52,0,0,22,12,0,0,17,0,146,139,0,0,110,109,74,43,21,8,0,1,8,0,6,0,0,0,0,12,0,0,1,1,0,0,18,0,0,9,0,7,6,0,0,0,0,0,147,0,0,0,0,0,0,0,0,53,38,9,2912,11,4075,14,3,2,2315,1575,3434,3087,1090,11501,191,Adware,shedun
30544,14520,10288,5724,53340,14656,5852,4793,1058,0,0,4,0,2,4,22,3,12,0,0,0,0,0,162,55,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,6,0,0,0,1,0,0,0,5,5,0,0,1,3,0,0,27,0,106,212,5,50,0,0,67,219,110,116,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,25,0,0,28,50,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,51,51,25,1124,8,2539,11,4,2,2877,1141,3204,1528,3285,12035,186,Adware,shedun
88040,22408,10792,57516,95884,23280,33774,26955,6818,18,5,4,1,4,31,37,12,50,4,0,1,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,2,2,0,0,64,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6,0,1,1757142,1447,67904,1021,3,0,3288,2652,1919,1349,1501,10709,186,Adware,airpush
105954,39000,10660,52716,98944,41312,20021,16915,3105,9,0,7,1,4,32,38,14,45,4,0,1,0,0,0,0,36,0,0,13,0,0,13,11,0,0,0,0,0,3,0,123,0,0,0,37,0,0,0,87,88,0,0,36,13,0,0,20,0,241,241,0,0,177,177,280,150,57,55,26,13,28,0,15,0,0,0,26,27,0,0,0,0,0,0,26,0,0,25,823,296,268,0,0,0,0,0,226,0,0,0,0,0,0,0,0,78,24,13,7710,22,7518,28,4,1,1364,4742,3267,3458,1654,14485,186,Adware,shedun
