Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_info,Logcat_warning,Logcat_error,Logcat_verbose,Logcat_total,Process_total,Category,Family
94873,4960,8372,79172,75876,5168,24598,20992,3605,92,7,10,6,2,39,34,31,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,179,0,0,0,1,0,0,0,93,171,0,0,1,0,0,0,6,0,28,56,0,10,46,46,0,0,3,4,0,1,2,1,2,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,3,150,84,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,1,282,4,822,5,3,1,2694,3942,108,884,2349,9977,191,Adware,kuguo
73254,2856,11472,60340,98800,4592,23492,17124,6367,214,7,8,5,2,14,32,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,7,0,7,7,0,7,0,0,7,0,0,0,12,0,0,0,27,4,0,0,0,0,9,20,0,3,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,1,8682,90,16536,109,7,1,3304,2450,2054,1149,197,9154,191,Adware,dowgin
71031,11512,9240,29284,127680,11664,15466,12910,2555,13,1,5,1,4,30,31,9,36,2,0,2,0,0,0,7,0,7,7,0,0,8,0,0,0,0,0,0,2,0,18,3,0,3,13,0,2,2,3,5,5,5,13,0,0,0,8,0,87,88,16,4,4,3,12,16,2,2,0,7,0,0,0,0,0,0,0,0,25,0,0,3,3,5,0,8,0,0,0,0,7,7,0,194,0,0,0,80,0,0,0,0,0,0,0,0,28,2,4,15104345,10609,114907,2778,4,3,727,2749,2946,273,2302,8997,193,Adware,kuguo
26450,1680,10308,17332,73292,1692,5347,3728,1618,0,0,1,0,2,2,22,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,173,5047,2108,3662,1173,12163,196,Adware,baiduprotect
90533,36372,10848,42640,103472,38048,26896,22307,4588,18,2,8,2,4,41,37,10,40,4,0,2,0,0,0,34,0,0,11,0,0,7,7,0,4,0,0,0,6,0,85,0,0,0,26,0,0,0,59,60,0,0,26,11,0,0,7,0,143,137,2,0,14,14,76,50,26,14,2,1,12,0,10,0,0,0,0,2,12,0,0,2,2,0,0,14,0,0,8,107,61,61,0,0,0,0,0,142,0,0,0,0,0,0,0,0,51,23,7,0,0,0,0,4,1,2487,1060,3864,2353,221,9985,191,Adware,shedun
93346,6180,10604,77016,100348,6348,37933,29376,8556,148,5,6,2,6,43,40,21,87,4,0,1,0,0,0,1,0,0,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,82,0,6,51,51,72,178,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,142,40,40,0,0,0,0,30,6,0,0,0,0,0,0,0,0,16,0,1,119688,100,4034,68,2,0,1685,592,108,3716,2588,8689,196,Adware,airpush
132917,17156,15840,106576,84720,17980,57810,47073,10736,68,3,6,1,4,38,41,26,70,3,0,1,0,6,2,1,0,0,0,0,0,4,52,40,0,0,0,0,1,0,167,12,0,12,71,20,58,64,12,76,3,3,91,3,0,0,6,3,24,25,15,0,43,43,184,92,5,10,0,1,0,2,1,0,0,0,3,4,3,0,0,52,0,3,0,2,0,0,0,14,10,0,0,0,0,0,0,24,0,0,3,0,0,0,0,0,74,0,1,11933546,8736,235198,4186,5,2,2859,1586,3721,143,2215,10524,193,Adware,appad
38427,10656,10812,18608,70640,10668,7159,4316,2842,8,0,7,1,2,5,25,3,15,0,0,0,0,160,54,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,13,0,0,0,4,0,5,5,4,9,0,0,4,3,0,0,30,0,116,220,18,56,38,37,70,222,117,122,0,0,0,0,2,0,0,0,0,2,1,0,0,5,0,0,0,27,0,0,29,50,2,2,0,0,0,0,8,2,0,0,0,0,0,0,0,0,60,51,25,2786,20,6067,25,3,3,7290,2789,3797,1039,114,15029,191,Adware,shedun
34002,5940,9520,19156,77528,5948,7769,5732,2036,0,0,3,0,2,4,21,3,12,0,0,0,0,49,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,254,509,4,86,0,0,8,11,144,249,8,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,43,0,0,43,86,4,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,84,43,43,0,0,0,0,2,1,61,1294,3508,9637,3751,18251,190,Adware,shedun
47619,2660,11900,33932,102608,5532,16802,14399,2402,113,4,8,1,2,21,32,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,14,13,26,13,0,0,0,0,1089,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,1,5,0,0,0,0,5,2,845,2884,2282,3190,112,9313,194,Adware,kuguo
95122,4920,11088,79464,97192,8548,31667,24002,7664,419,6,9,4,2,23,32,9,32,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,25,0,0,0,10,0,9,9,6,15,0,0,10,0,0,0,5,0,6,12,10,0,315,21,0,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,2,2,3223,250,2510,1874,799,8656,192,Adware,dowgin
86147,35456,10644,39688,104888,37016,20364,15949,4414,9,1,7,1,4,31,34,14,43,3,0,1,0,0,0,44,0,0,17,0,0,14,12,0,0,0,0,0,0,0,107,0,0,0,30,0,0,0,77,77,0,0,29,17,0,0,26,0,230,216,0,0,154,154,124,65,24,8,0,0,8,0,5,0,0,0,0,0,17,0,0,0,0,0,0,28,0,0,14,0,6,6,0,0,0,0,0,226,0,0,0,0,0,0,0,0,75,27,14,0,0,0,0,2,1,170,2936,2886,1161,3101,10254,195,Adware,shedun
92036,32972,11704,45008,109356,37628,22681,18494,4186,47,7,7,2,4,29,33,9,37,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,28,28,0,2,0,0,10,30,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,12,0,2,462,5,423,5,4,1,2488,708,2174,1707,222,7299,194,Adware,kuguo
149416,23736,10476,118304,97924,24676,52198,41091,11106,360,7,16,13,5,48,46,13,52,2,11,13,0,0,0,6,0,16,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,38,37,0,20,0,0,282,141,0,0,0,40,0,40,0,40,0,0,0,0,49,0,0,91,55,2,0,2,0,0,0,0,16,16,0,0,9,0,0,20,0,0,0,0,0,0,0,0,17,4,1,656087,862,178530,820,3,0,139,1633,2476,2703,2600,9551,201,Adware,airpush
27037,2020,10432,17564,71592,2036,5859,4403,1455,0,0,1,0,2,2,23,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,2,0,1993,107,3587,2743,1245,9675,194,Adware,mobisec
73396,5688,8456,49616,80340,9896,41300,36883,4416,60,4,8,3,4,37,36,17,70,2,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,18,17,2,2,5,0,20,20,35,0,0,0,0,0,18,0,0,0,0,0,5,0,0,38,15,53,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,35180,126,31354,318,3,2,2033,2079,107,2754,585,7558,190,Adware,ewind
105024,34836,10760,59712,110508,36296,24503,18335,6167,37,1,4,1,4,32,35,11,43,4,2,1,0,0,0,3,0,6,9,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,161,0,30,0,0,918,459,0,0,0,30,18,30,0,30,0,0,0,0,26,0,0,81,41,18,0,18,0,0,0,0,156,156,0,0,10,0,36,180,0,0,0,0,0,0,0,0,40,11,9,824846,1006,150684,912,3,0,2457,187,2107,2901,1000,8652,197,Adware,airpush
57001,3376,10776,46916,94640,3396,33319,27143,6175,67,3,6,3,2,12,31,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,18,0,0,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,503,5,702,6,3,0,656,2240,104,2997,2251,8248,194,Adware,mobidash
118218,30268,10792,78512,96560,31432,38559,30941,7617,121,2,5,2,4,38,37,10,39,3,0,4,0,0,0,13,0,0,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0,4,0,0,241,144,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,23,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,1,465194,577,82542,565,2,0,1409,1933,108,2925,1852,8227,192,Adware,inmobi
102148,26980,10752,67080,85704,28308,35396,27906,7489,45,3,5,2,4,35,35,9,36,3,0,2,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,21,2,4,0,0,232,116,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,6,0,1,398433,571,50817,456,2,0,1234,1599,117,2170,5069,10189,193,Adware,mobidash
31982,2528,10344,22644,69116,2540,6600,4057,2542,0,0,2,0,3,2,24,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,2,0,9537,1737,101,2729,877,14981,189,Adware,kuguo
96035,39416,10808,44384,104440,41168,27403,22626,4776,18,2,8,2,4,34,35,11,44,3,0,2,0,0,0,30,0,0,10,0,0,7,7,0,4,0,0,0,6,0,72,0,0,0,22,0,0,0,50,50,0,0,22,10,0,0,7,0,136,132,2,0,2,2,71,47,23,12,4,2,8,0,9,0,0,0,0,4,12,0,0,2,2,0,0,14,0,0,7,14,10,10,0,0,0,0,0,136,0,0,0,0,0,0,0,0,46,25,7,1164,13,5746,14,4,1,2410,142,501,1186,1422,5661,192,Adware,shedun
76750,34144,12400,32216,92864,35516,15796,10441,5354,11,0,6,1,4,17,30,12,35,0,0,2,0,6,2,22,0,0,8,0,0,10,7,0,0,0,0,0,43,0,104,0,0,0,22,0,0,0,82,83,0,0,18,12,0,0,16,0,174,175,2,0,109,109,96,51,27,26,20,11,4,0,2,0,0,0,0,20,21,0,0,3,3,0,1,20,0,0,19,9855,752,731,0,0,0,0,0,40,0,0,0,0,0,0,0,0,53,30,10,502045,369,9678,202,3,2,925,2750,168,2910,1824,8577,188,Adware,shedun
62367,4096,10720,41920,92672,13124,27483,21428,6054,200,5,8,5,2,19,32,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,41,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,0,1985,683,4816,2241,123,9848,193,Adware,admogo
124673,25468,10752,92216,85420,26144,38720,29632,9087,79,2,6,2,4,33,39,10,38,3,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,27,3,4,0,0,602,301,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,1,3266592,3174,265425,2407,2,1,1212,1358,142,1557,2935,7204,192,Adware,mobidash
45410,6296,12340,32356,92868,6312,18389,14375,4013,13,1,6,1,2,9,26,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,2,0,6234,2008,3643,782,113,12780,191,Adware,shedun
48340,3156,13020,33440,99176,5088,17407,14165,3241,34,2,4,1,2,10,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,26,0,0,0,2,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,32,0,0,0,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,11,0,0,3120,52,2,1,289,782,3420,2766,3456,10713,192,Adware,inoco
111042,38168,10324,59868,119384,40412,34918,26625,8292,122,3,6,2,4,26,36,11,45,0,3,1,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,59,0,16,0,0,212,142,36,0,0,0,20,10,0,0,0,0,0,0,15,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,60,2,0,10,2,0,0,0,0,25,0,3,28402,140,30965,167,2,0,3305,970,112,2265,2545,9197,193,Adware,airpush
163038,25348,10504,129684,91376,26232,50451,38184,12266,429,12,20,17,4,64,48,14,56,2,14,7,0,0,0,5,1,14,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,39,55,0,48,0,0,412,299,92,0,0,0,32,60,0,0,0,0,0,0,68,0,0,94,42,2,0,2,0,0,0,0,14,14,0,0,1,0,0,20,0,0,0,0,0,0,0,0,50,1,1,260144,622,150343,617,2,0,3750,1797,1581,3368,112,10608,194,Adware,airpush
99479,36260,10744,52132,101636,37964,27244,22626,4617,18,1,8,2,4,30,36,14,45,3,0,2,0,0,0,42,0,0,16,0,0,12,10,0,0,0,0,0,0,0,96,0,0,0,28,0,0,0,68,68,0,0,28,16,0,0,23,0,198,187,0,0,132,132,106,55,20,8,0,0,8,0,4,0,0,0,0,0,16,0,0,0,0,0,0,24,0,0,12,0,8,8,0,0,0,0,0,200,0,0,0,0,0,0,0,0,68,26,12,0,0,0,0,2,1,193,2859,3629,4359,1333,12373,195,Adware,shedun
79008,11388,8328,47928,101796,15680,34983,28866,6116,286,5,9,4,4,37,41,23,65,2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,3,0,3,0,0,3,0,0,4,3,0,18,17,2,4,4,0,13,13,23,0,0,0,0,0,13,0,0,0,0,0,2,0,0,26,9,40,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,1,18106,89,23381,246,2,2,3491,1966,2360,209,724,8750,194,Adware,ewind
28388,2076,10372,17368,71340,2084,5344,3661,1682,0,0,2,0,2,2,21,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,2400,896,1969,1729,116,7110,191,Adware,baiduprotect
64119,8260,10820,44448,97788,10200,17307,13052,4254,65,3,8,3,3,21,34,7,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,151,4,0,4,65,0,47,47,3,86,5,5,65,0,0,0,82,0,41,82,38,24,6,5,0,0,34,102,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,117,0,0,0,0,0,0,0,0,0,138,0,0,0,26,0,0,0,0,0,0,0,0,88,2,10,11561499,8769,229574,4039,3,5,401,612,3680,2187,3154,10034,191,Adware,dowgin
37726,6896,10896,20268,76728,7028,10029,5849,4179,8,0,7,1,2,5,26,4,16,0,0,0,0,147,53,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,8,0,0,0,2,0,1,1,5,6,0,0,2,10,0,0,21,0,81,162,5,36,0,0,68,222,90,80,0,0,0,0,1,0,0,0,0,2,0,0,0,5,4,0,0,19,0,0,22,38,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,38,39,19,0,0,0,0,3,3,3730,104,985,3033,2874,10726,196,Adware,shedun
33953,4568,11616,18856,77880,4580,8490,5049,3440,0,0,3,0,2,4,24,2,8,0,0,0,0,264,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,1,0,2,0,0,3,0,0,0,39,0,138,276,3,74,10,10,42,42,148,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,69,35,0,0,0,0,2,3,4397,65,2790,1177,4996,13425,195,Adware,shedun
91480,3040,10516,80948,101208,3052,65196,58926,6269,75,2,6,2,5,38,52,13,52,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,19,0,22,0,0,79,49,1,0,0,0,4,2,1,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,16,0,1,9311,36,9497,35,2,1,3676,1926,828,3547,113,10090,194,Adware,airpush
35078,4180,9484,20236,77324,4192,6869,5016,1852,0,0,3,0,2,3,22,6,11,0,0,0,0,186,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,158,322,0,82,0,0,35,36,197,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,51,4733,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,51,0,0,0,0,2,3,4516,3541,46,4902,2184,15189,193,Adware,shedun
119272,33504,10708,77332,84404,34856,36583,28448,8134,73,2,6,2,4,35,38,9,35,3,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,27,2,4,0,0,322,161,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,1,2279,1003,1821,100,423,5626,191,Adware,mobidash
36198,7452,10740,18676,66840,7456,7036,4224,2811,8,0,6,1,2,5,24,3,12,0,0,0,0,107,40,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,0,0,4,0,5,5,5,10,0,0,4,12,0,0,22,0,77,141,21,30,50,50,59,114,69,72,0,0,0,0,2,0,0,0,0,0,1,0,0,3,3,0,0,17,0,0,21,30,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,35,30,15,1110,12,5569,14,4,2,101,2703,1016,2830,2907,9557,191,Adware,shedun
38636,5688,9236,22460,82752,5824,9263,7099,2163,0,0,4,0,2,5,25,4,16,0,0,0,0,15,5,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,10,0,0,0,3,0,2,2,5,7,0,0,3,5,0,0,25,0,144,290,17,48,0,0,41,179,90,152,2,0,0,0,2,0,0,0,0,12,0,0,0,2,0,0,0,24,0,0,29,48,2,2,0,0,0,0,4,46,0,0,0,0,0,0,0,0,50,27,24,695,7,2579,12,3,1,119,1001,3047,8919,3843,16929,193,Adware,shedun
19307,3672,10404,5872,73036,3840,5874,4803,1070,0,0,4,0,2,4,22,3,12,0,0,0,0,176,60,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,4,0,3,3,4,7,0,0,4,3,0,0,33,0,113,226,19,58,42,42,71,225,125,126,0,0,0,0,2,0,0,0,0,2,0,0,0,5,0,0,0,27,0,0,31,54,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,60,55,27,2786,20,6255,28,3,3,4510,1102,3361,2561,102,11636,192,Adware,shedun
25930,1760,10360,17416,70808,1772,6372,4203,2168,0,0,1,0,2,2,23,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,2,0,2089,1153,5001,107,3640,11990,195,Adware,mobisec
