Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_error,Logcat_verbose,Logcat_warning,Logcat_debug,Logcat_info,Logcat_total,Process_total,Category,Family
65557,4188,10700,48224,98912,10376,26335,19935,6399,201,7,9,6,2,20,39,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,29,28,10,0,0,0,2,0,5,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,1,6269,32,7734,34,3,0,2654,116,1780,4264,1024,9838,191,Riskware,smsreg
64333,3268,10684,46980,106236,9232,26536,19424,7111,185,9,7,4,2,20,37,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,29,28,10,0,0,0,2,0,5,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,1,6158,30,7659,33,3,0,5616,1823,116,2646,965,11166,192,Riskware,smsreg
86815,31840,10704,44680,106084,33240,13467,10535,2931,28,0,4,1,4,24,32,13,39,4,0,0,0,171,57,0,0,0,0,0,0,22,21,0,2,0,3,241,0,0,0,77,0,0,0,164,164,0,0,77,23,0,4,0,252,252,24,0,604,627,419,258,202,198,48,0,80,0,21,0,0,0,0,0,22,0,0,72,40,0,0,68,0,46,83,83,0,0,0,0,0,0,0,0,0,0,0,0,147,23,23,87145,232,55325,583,3,1,2002,2095,667,1188,238,6190,190,Riskware,<unknown>
54815,5908,11772,37680,99004,9684,20383,16011,4371,77,5,5,2,2,10,32,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,23,21,10,0,0,0,4,0,5,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,11524,90,12736,104,3,0,106,2248,2522,13202,772,18850,191,Riskware,smsreg
130737,20600,10700,96508,110316,20940,46046,34316,11729,131,3,7,3,6,46,36,15,62,2,0,5,0,0,0,13,0,0,1,2,0,3,0,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,63,92,0,8,51,51,75,401,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,2,1,144,42,42,0,0,0,0,32,20,0,0,0,0,0,0,23,0,1,119564,105,4879,68,2,0,1917,1740,3439,144,730,7970,193,Riskware,revmob
66844,3964,10776,51916,101832,7616,23712,19129,4582,172,11,5,2,2,17,38,7,27,0,0,0,0,27,9,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,1,0,0,0,1,2,0,4,4,4,35,39,30,24,0,0,4,0,5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1124,12,5294,13,3,0,616,2713,115,2278,2636,8358,193,Riskware,smsreg
79085,31080,10784,38244,103620,32412,11423,9708,1714,30,0,4,1,4,18,29,11,31,0,0,1,0,186,62,0,0,0,0,0,0,21,20,0,2,0,3,228,0,0,0,73,0,0,0,155,155,0,0,73,24,0,0,0,244,243,21,0,621,645,437,271,217,208,48,0,78,0,21,0,0,0,0,0,21,0,0,75,44,0,0,66,0,48,85,85,0,0,0,0,0,0,0,0,0,0,0,0,143,24,22,86873,218,54362,588,3,1,4716,2662,3377,939,568,12262,189,Riskware,smsreg
90491,29100,10596,49056,115804,31700,19368,16434,2933,28,0,4,1,4,22,32,13,39,3,0,0,0,198,66,0,0,0,0,0,0,21,20,0,4,0,6,256,0,0,0,80,0,0,0,176,176,0,0,80,0,0,0,0,234,213,0,0,589,589,510,312,214,182,0,0,92,0,29,0,0,0,0,0,21,0,0,27,2,0,0,42,0,0,52,52,0,0,0,0,0,2,0,0,0,0,0,0,148,0,21,1204,14,28991,385,2,0,827,546,3124,3360,2849,10706,192,Riskware,smsreg
82679,35612,12660,36860,96408,36964,20086,15993,4092,16,2,6,3,4,31,36,8,34,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,59,62,0,32,0,0,14,14,7,0,0,0,14,0,7,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,0,0,3,0,126,2775,2225,673,2971,8770,192,Riskware,smsreg
76412,7856,10532,57316,101404,11020,34321,25935,8385,94,3,8,4,5,20,38,8,34,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,5,10,0,12,0,0,5,6,0,0,0,1,4,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,8,1,1,40,1,360,6,3,1,2726,1709,4166,116,1186,9903,192,Riskware,smsreg
93951,32596,10624,47968,114320,35636,19547,17046,2500,41,2,4,1,4,24,33,13,39,3,0,0,0,171,57,0,0,0,0,0,0,15,15,0,4,0,3,206,0,0,0,72,0,0,0,134,134,0,0,72,0,0,0,0,180,165,0,0,38,38,361,228,177,154,0,0,70,0,24,0,0,0,0,0,15,0,0,20,1,0,0,30,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,121,0,15,639,6,19362,285,2,0,3174,973,3163,3117,119,10546,194,Riskware,smsreg
55160,5456,10588,40672,106568,6400,25792,20674,5117,168,12,6,5,2,21,34,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,5056,11,1118,20,3,0,662,3090,1488,111,2306,7657,191,Riskware,wificrack
85705,31096,10712,44500,104036,32464,13477,10439,3037,28,0,4,1,4,23,32,13,39,4,0,0,0,207,69,0,0,0,0,0,0,26,26,0,0,0,0,287,0,0,0,91,0,0,0,196,196,0,0,91,29,0,2,0,304,304,28,0,707,736,535,317,241,242,58,0,98,0,23,0,0,0,0,0,26,0,0,87,52,0,0,81,0,58,103,102,0,0,0,0,0,0,0,0,0,0,0,0,172,29,26,109242,283,63178,709,3,1,2740,4075,4397,1070,542,12824,192,Riskware,smsreg
89900,31064,10616,47456,112872,33388,19487,16819,2668,27,1,4,1,4,23,33,14,41,4,0,0,0,234,78,0,0,0,0,0,0,17,17,0,4,0,6,247,0,0,0,85,0,0,0,162,162,0,0,85,0,0,0,0,204,187,0,0,61,61,475,299,236,210,0,0,88,0,31,0,0,0,0,0,17,0,0,28,1,0,0,34,0,0,56,56,0,0,0,0,0,2,0,0,0,0,0,0,146,0,17,1318,13,25597,330,2,0,1927,643,114,2501,1800,6985,193,Riskware,smsreg
33709,4520,11192,20684,76800,4532,8640,4967,3672,0,0,3,0,2,3,22,3,7,0,0,0,0,166,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,149,305,4,80,0,0,31,31,176,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,4036,39,39,0,0,0,0,0,0,0,0,0,0,0,0,77,78,40,0,0,0,0,2,1,107,2191,3959,1204,3276,10737,191,Riskware,skymobi
98605,33324,10604,52152,111208,37392,19715,16913,2801,28,1,4,1,4,23,32,14,43,3,0,0,0,126,42,0,0,0,0,0,0,14,13,0,4,0,6,165,0,0,0,55,0,0,0,110,110,0,0,55,15,0,4,0,166,166,16,0,377,391,314,195,155,146,32,0,60,0,20,0,0,0,0,0,14,0,0,47,28,0,0,44,0,30,63,63,0,0,0,0,0,0,0,0,0,0,0,0,99,15,14,54588,159,46537,498,3,1,2716,4969,3740,423,1061,12909,192,Riskware,smsreg
62384,2860,10732,49676,95764,6364,21128,17329,3798,183,5,5,2,2,12,32,5,22,0,0,0,0,27,9,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,0,0,34,32,29,22,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1201,12,35732,524,3,0,106,717,2283,2081,2887,8074,192,Riskware,smspay
62048,5800,10692,41052,103188,12552,23232,19337,3894,125,6,6,3,2,20,32,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,23,21,10,0,0,0,4,0,5,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,8597,80,12009,94,3,0,1959,2543,107,678,4508,9795,191,Riskware,smsreg
64246,3636,10692,47296,105380,9136,26030,19354,6675,135,6,6,3,2,18,36,9,36,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,29,28,10,0,0,0,2,0,5,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1,9767,65,12228,71,3,0,628,2477,1734,119,5510,10468,191,Riskware,smsreg
39637,6484,10784,22472,74560,6496,8964,5108,3855,0,0,3,0,2,3,22,1,6,0,0,0,0,140,47,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,0,3,0,3,3,0,3,0,0,3,2,0,27,0,97,194,19,46,42,42,52,191,98,100,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,23,26,2807,1,1,0,0,0,0,4,2,0,0,0,0,0,0,49,48,23,571,4,1272,5,3,3,3148,889,118,2994,2299,9448,191,Riskware,skymobi
51880,2888,10708,40440,96696,5012,22929,17485,5443,92,4,5,2,2,14,32,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,19,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,6057,47,8416,52,3,0,113,2401,1932,14268,836,19550,189,Riskware,smsreg
46539,10292,10656,26144,72596,10424,7593,4543,3049,8,0,7,1,2,5,25,3,12,0,0,0,0,129,43,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,3,3,0,3,0,0,3,1,0,24,0,88,176,19,46,0,0,23,23,88,94,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,21,22,2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,42,21,0,0,0,0,3,3,2142,2858,5028,113,980,11121,190,Riskware,skymobi
35290,3588,9588,21932,76436,3600,8725,5036,3688,0,0,3,0,2,3,22,2,8,0,0,0,0,244,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,211,432,8,108,0,0,41,42,247,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,5684,56,56,0,0,0,0,0,0,0,0,0,0,0,0,106,109,56,0,0,0,0,2,1,1890,3033,3335,3686,47,11991,194,Riskware,skymobi
77005,31056,10772,36668,100244,32496,10752,9081,1670,12,0,4,1,4,14,28,11,31,0,0,1,0,156,52,0,0,0,0,0,0,21,18,0,0,0,0,199,0,0,0,63,0,0,0,136,136,0,0,63,20,0,4,0,240,239,22,0,510,529,348,212,180,174,42,0,70,0,16,0,0,0,0,0,21,0,0,61,13,0,0,63,0,38,66,66,0,0,0,0,0,0,0,0,0,0,0,0,127,20,22,8208,141,42868,445,3,1,3529,1199,590,3400,3899,12617,194,Riskware,smsreg
37901,6360,10760,22464,75020,6372,9023,5116,3906,0,0,3,0,2,3,22,2,8,0,0,0,0,129,43,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,3,0,3,3,0,3,0,0,3,1,0,25,0,88,176,19,44,35,35,24,24,94,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,24,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,42,22,0,0,0,0,3,2,120,3239,989,3739,2480,10567,193,Riskware,skymobi
46642,6124,10848,33432,99884,6140,14877,12943,1933,6,1,4,1,2,8,26,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,253,0,74,74,9,0,0,0,0,248,2,2,9,0,0,0,0,0,0,0,0,0,0,132,66,16,0,0,0,12,0,6,0,0,0,8,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,12,251289,382,29433,379,2,0,10537,2505,13480,114,896,27532,191,Riskware,smsreg
40017,7036,10676,25156,75396,7048,9960,5687,4272,8,0,7,1,2,5,26,3,14,0,0,0,0,117,39,0,0,0,0,0,0,6,0,0,0,0,4,12,0,0,0,4,0,3,3,5,8,0,0,4,3,0,24,0,82,165,19,44,0,0,60,217,75,82,0,0,0,0,1,0,0,0,0,2,0,0,0,3,1,0,0,19,22,2434,2,2,0,0,0,0,4,2,0,0,0,0,0,0,45,40,19,1815,8,2631,12,3,4,113,2479,3192,5733,975,12492,192,Riskware,skymobi
51160,3416,10852,37076,104780,5732,20349,16550,3798,73,2,5,2,2,13,29,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,23,21,10,0,0,0,4,0,5,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,8946,88,13680,112,3,0,11256,1155,2720,112,2229,17472,191,Riskware,smsreg
83310,30640,10744,40300,109940,32480,15129,11752,3376,28,1,4,1,4,28,32,14,43,4,0,0,0,276,92,0,0,0,0,0,0,23,23,0,2,0,3,303,0,0,0,96,0,0,0,207,207,0,0,96,0,0,0,0,276,253,2,0,124,124,576,359,288,254,0,0,114,0,39,0,0,0,0,0,23,0,0,32,1,0,0,46,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,174,0,24,639,6,30168,466,2,0,3946,3870,1241,223,3035,12315,189,Riskware,smsreg
62136,4188,10780,47708,94064,7500,19076,12457,6618,186,4,6,3,2,16,33,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,177,62,62,18,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,11433,82,11170,120,3,0,1899,271,3344,2469,792,8775,194,Riskware,smspay
61496,8672,10648,37792,91192,14656,22703,16141,6561,66,2,4,1,2,13,30,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,23,21,10,0,0,0,4,0,5,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,9076,85,13631,102,3,0,2130,694,2564,112,9217,14717,193,Riskware,smsreg
53767,9816,10664,34960,98124,9876,18365,14316,4048,20,2,4,1,4,11,28,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,496,0,86,86,5,0,0,0,0,493,5,5,5,0,0,0,0,0,0,0,0,0,0,106,53,14,0,0,0,14,0,7,0,0,0,7,0,7,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,135985,259,23456,268,2,0,9348,115,2368,3811,639,16281,189,Riskware,smsreg
56599,2716,10776,42300,102444,6724,23308,17648,5659,107,3,6,3,2,20,34,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,19,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,4813,44,7956,50,3,0,14608,2411,107,1891,664,19681,192,Riskware,smsreg
58098,4500,10568,46492,77892,4520,24289,18951,5337,144,6,10,6,2,19,33,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,3,0,124,1843,659,2208,1055,5889,190,Riskware,smsreg
78710,28064,10768,39936,107276,29432,13133,10273,2859,28,0,4,1,4,27,32,14,41,4,0,0,0,195,65,0,0,0,0,0,0,16,16,0,4,0,6,217,0,0,0,73,0,0,0,144,144,0,0,73,0,0,0,0,192,176,2,0,88,88,386,245,197,172,0,0,74,0,25,0,0,0,0,0,16,0,0,24,1,0,0,32,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,127,0,16,806,12,30445,406,2,0,3237,3350,4813,198,909,12507,195,Riskware,smsreg
54213,2584,10764,42440,98112,4980,22996,17731,5264,94,4,5,2,2,13,33,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,19,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5733,58,9453,66,3,0,1440,610,1520,8002,119,11691,191,Riskware,smsreg
100934,26524,10584,65792,100420,27840,44444,33425,11018,541,6,11,7,6,42,37,12,49,2,0,22,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,14,1,0,1,7,0,7,7,0,7,0,0,7,0,0,0,0,19,19,0,14,11,11,20,21,0,0,0,14,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,2,1,0,14,14,0,0,0,0,28,0,0,0,0,0,0,0,18,0,1,0,0,0,0,4,0,2614,1861,686,122,5384,10667,192,Riskware,revmob
37741,4228,9432,24940,79120,4232,7085,5234,1850,0,0,3,0,2,4,22,6,11,0,0,0,0,164,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,137,281,0,86,0,0,29,30,172,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,42,3936,42,42,0,0,0,0,0,0,0,0,0,0,0,0,76,71,42,0,0,0,0,2,1,4386,82,2017,2777,3017,12279,193,Riskware,skymobi
46300,5556,12140,33524,92196,5572,13422,10955,2466,5,1,6,1,2,15,29,7,26,0,0,0,0,0,0,0,0,0,0,0,0,2,33,46,10,0,65,129,1,0,1,65,0,0,0,64,64,0,0,65,0,0,36,0,65,130,16,0,41,42,40,20,44,0,0,13,0,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0,13,0,0,0,0,0,0,0,6,26,0,0,0,0,0,0,83,0,13,4986,15,10200,159,5,2,3647,3189,778,2365,236,10215,191,Riskware,smsreg
54878,5640,11704,38324,99128,8340,20417,16376,4040,79,5,5,2,2,11,32,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,26,23,12,0,0,0,6,0,6,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,12820,93,13865,114,3,0,2744,1962,723,115,11565,17109,192,Riskware,smsreg
96805,30524,10628,52012,113628,34836,23383,18893,4489,54,2,5,2,4,30,38,12,50,4,0,0,0,228,76,0,0,0,0,0,0,16,16,0,2,0,3,222,0,0,0,75,0,0,0,147,147,0,0,75,0,0,0,0,192,176,0,0,50,50,477,295,227,204,0,0,84,0,29,0,0,0,0,0,16,0,0,26,1,0,0,32,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,132,0,16,562,6,28822,427,2,0,108,3485,3560,2959,1383,11495,192,Riskware,smsreg
50112,4044,11708,35480,106504,4928,18696,14972,3723,69,7,5,2,2,25,33,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,12,0,4,5019,35,2877,42,3,0,860,115,2998,1914,3884,9771,192,Riskware,smsreg
47932,3312,10808,36844,96516,3444,20434,17102,3331,68,3,5,1,2,10,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,0,0,0,2,0,2427,3205,277,982,3157,10048,196,Riskware,smsreg
95198,32420,10608,49656,113160,35352,19473,16689,2783,42,2,4,1,4,23,32,14,41,3,0,0,0,174,58,0,0,0,0,0,0,22,21,0,2,0,3,241,0,0,0,78,0,0,0,164,164,0,0,78,0,0,0,0,236,214,0,0,557,556,460,276,184,154,0,0,82,0,21,0,0,0,0,0,22,0,0,25,1,0,0,44,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,147,0,22,602,7,22268,315,2,0,3158,1215,552,4375,4051,13351,190,Riskware,<unknown>
44335,7832,10740,25732,75476,7844,10184,5734,4449,8,0,7,1,2,5,26,3,12,0,0,0,0,130,44,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,3,3,0,3,0,0,3,2,0,21,0,89,185,19,42,0,0,50,189,87,95,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,21,23,2610,1,1,0,0,0,0,4,2,0,0,0,0,0,0,45,44,21,571,4,1276,5,3,3,3060,132,2393,4112,981,10678,192,Riskware,skymobi
