Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_verbose,Logcat_debug,Logcat_info,Logcat_error,Logcat_total,Process_total,Category,Family
85843,3032,10404,76840,83796,3256,55586,46133,9452,14,1,6,2,4,20,36,15,54,0,0,0,0,0,0,0,0,1,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,20,19,13,4,16,16,45,37,11,16,0,0,6,2,1,0,0,0,0,0,3,0,17,2,0,2,1,72,17,1,1,0,0,0,0,0,0,20,0,0,0,0,7,157,1,18993,154,34647,185,3,1,1800,313,1488,3648,1648,8897,191,Trojan_Dropper,ztorg
50304,4820,10156,35396,76560,6916,18366,15812,2553,40,2,6,2,2,12,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,8,0,2,0,0,0,0,5,1,1524,2035,1000,3218,5103,12880,190,Trojan_Dropper,locker
54722,5704,11356,35448,78488,10808,16352,13207,3144,13,2,6,1,2,15,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,40,0,7,0,0,0,0,3,1,1520,3315,1016,2808,3213,11872,188,Trojan_Dropper,locker
52431,6700,10092,34520,71888,10336,14315,13117,1197,16,2,6,1,2,12,29,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,52,0,11,0,0,0,0,3,1,843,1703,1532,2888,2544,9510,188,Trojan_Dropper,locker
76116,5172,10604,60496,107168,5772,28039,22796,5242,285,5,6,2,2,18,34,12,47,0,1,0,0,0,47,21,0,0,0,0,4,5,22,4,0,0,16,0,97,24,24,49,0,23,23,25,48,0,0,49,0,0,5,0,9,18,6,0,0,0,354,183,0,0,0,12,4,0,41,0,0,0,0,0,12,0,76,0,7,2,6,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,53,1,3,65023,214,45271,303,6,2,3006,1523,2881,1028,2784,11222,186,Trojan_Dropper,ztorg
50279,5856,10152,33440,73008,8160,16289,13443,2845,38,1,6,2,2,9,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,10,0,2,0,0,0,0,5,1,3426,1510,10004,2195,997,18132,192,Trojan_Dropper,locker
55811,9148,7916,28324,72496,14056,14848,13372,1475,31,1,5,1,2,14,28,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,11,0,3,0,0,0,0,3,0,2952,869,2211,1504,10231,17767,188,Trojan_Dropper,locker
62333,1544,10112,56796,43984,1552,23040,18834,4205,13,1,6,1,2,10,29,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,0,0,0,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,31,0,1,0,0,0,0,3,1,724,5898,3244,1521,1509,12896,190,Trojan_Dropper,locker
53066,5428,10172,34648,69488,9656,16342,13345,2996,13,2,6,1,2,12,30,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,36,0,6,0,0,0,0,4,1,834,1510,2365,3304,3304,11317,188,Trojan_Dropper,locker
57704,7052,11212,38092,68868,10320,19556,15406,4149,36,2,6,1,2,15,30,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,7,0,2,0,0,0,0,2,1,1515,2724,1995,645,3352,10231,188,Trojan_Dropper,locker
70338,5044,10684,54324,86904,8608,24440,19971,4468,231,15,6,3,2,27,40,16,36,0,0,0,0,0,39,13,0,0,0,0,0,0,0,4,0,0,10,0,24,0,0,8,0,0,0,16,16,0,0,8,5,0,0,0,2,4,0,4,0,0,47,45,41,28,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,0,15,0,1,2107,12,4557,13,4,0,3341,766,1509,2508,3304,11428,187,Trojan_Dropper,ztorg
50086,6120,10184,33412,70800,7892,16291,13356,2934,38,1,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,10,0,2,0,0,0,0,3,1,8689,3351,1988,1515,833,16376,189,Trojan_Dropper,locker
50208,3964,11800,35536,76072,5592,17574,13783,3790,42,2,6,2,2,18,29,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,47,0,12,0,0,0,0,3,0,3511,2010,3959,1462,748,11690,190,Trojan_Dropper,locker
63432,1952,10976,53724,55592,3716,26340,21754,4585,89,14,7,2,2,29,33,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,4,1,1067,2214,2067,2896,1503,9747,191,Trojan_Dropper,locker
61652,1992,9980,53556,50140,2048,33902,29498,4403,77,7,7,2,2,18,33,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,2,1,2751,1506,581,2687,1597,9122,191,Trojan_Dropper,locker
126001,5208,9656,112004,70280,5892,35338,26335,9002,191,4,8,2,4,31,38,22,57,0,2,0,0,0,33,12,0,0,0,0,20,0,25,4,0,0,45,0,50,6,6,32,0,6,3,14,17,1,1,16,0,0,3,0,4,8,8,2,55,55,313,160,29,50,24,4,2,0,37,0,0,0,4,0,4,0,81,20,7,2,2,132,22,0,0,0,0,0,0,0,6,11,0,0,0,0,33,1,1,90338,425,119455,528,4,3,1519,2199,2830,601,3497,10646,187,Trojan_Dropper,ztorg
57489,7964,10096,37544,72304,12192,17489,16200,1288,38,3,7,2,2,13,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,36,0,5,0,0,0,0,4,1,3389,3285,936,2547,1520,11677,191,Trojan_Dropper,locker
48237,5916,10200,33128,69712,7300,16310,13081,3228,38,1,6,2,2,11,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,10,0,2,0,0,0,0,4,1,895,1510,1940,6477,3470,14292,190,Trojan_Dropper,locker
55310,7116,10200,35112,76516,11096,16382,13373,3008,17,3,7,2,2,13,31,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,46,0,8,0,0,0,0,4,1,937,5584,3708,2898,1526,14653,188,Trojan_Dropper,locker
52875,5128,10100,36596,81196,7320,17518,14422,3095,41,2,6,1,2,15,32,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,14,0,0,0,0,23,0,8,0,0,0,0,3,1,1504,2757,896,1886,3820,10863,187,Trojan_Dropper,locker
114055,6500,9840,100384,62248,6960,36753,21582,15170,72,4,8,2,4,16,35,12,48,0,2,0,0,0,66,23,0,0,0,0,40,0,12,4,0,0,20,0,42,0,0,28,0,0,0,14,14,0,0,14,0,0,5,0,4,8,7,0,110,110,325,166,42,76,46,4,2,0,50,0,0,0,0,0,4,0,149,40,8,2,2,264,44,0,0,0,0,0,0,0,3,0,0,0,0,0,26,1,1,106026,642,208537,807,3,3,2122,725,2831,1505,3436,10619,188,Trojan_Dropper,ztorg
88900,2204,10536,77504,82896,2340,56692,46882,9809,14,1,6,2,4,22,37,13,48,0,0,0,0,0,0,0,0,1,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,22,21,6,4,10,10,33,28,8,10,0,0,6,2,1,0,0,0,0,0,3,0,17,2,0,2,1,66,11,1,1,0,0,0,0,0,0,20,0,0,0,0,7,164,1,11625,88,19638,105,3,1,2857,1519,2171,5619,1040,13206,190,Trojan_Dropper,ztorg
136262,29732,14452,90452,101476,31968,62306,37339,24966,645,2,21,18,4,48,39,19,48,2,0,7,0,0,0,0,9,0,0,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,0,8,0,28,0,0,7,14,14,0,14,7,7,0,0,0,0,14,9,14,191,368,0,2,0,56,35,35,0,0,0,0,0,0,0,62,0,0,0,0,28,0,1,7214413,5873,231847,4268,4,0,2740,3188,2561,1623,1387,11499,188,Trojan_Dropper,cnzz
56709,8196,10148,36652,69004,12252,16466,15088,1377,38,3,7,2,2,13,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,32,0,4,0,0,0,0,4,1,1518,2486,2651,1532,713,8900,188,Trojan_Dropper,locker
53184,7492,11544,34164,72976,10864,17380,13151,4228,21,1,5,1,2,14,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,34,0,11,0,0,0,0,2,0,9319,2483,1518,512,2170,16002,190,Trojan_Dropper,locker
47788,5956,10208,32540,78304,7148,14256,12912,1343,40,1,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,8,0,2,0,0,0,0,4,1,1508,5820,3280,2104,1016,13728,189,Trojan_Dropper,locker
102656,25480,9780,60660,91392,26244,24512,19047,5464,84,1,7,3,4,13,34,13,49,0,1,0,0,0,156,61,0,0,0,0,54,15,42,22,0,0,20,0,137,0,0,92,0,0,0,44,44,0,0,46,0,0,10,0,18,36,7,0,246,246,618,343,171,294,144,42,42,13,169,0,0,0,13,26,42,26,270,40,15,16,16,585,102,0,0,0,0,0,0,0,24,0,0,0,0,0,220,1,8,226065,1427,454530,1661,3,3,1506,4443,1054,2477,8078,17558,187,Trojan_Dropper,<unknown>
68575,6804,10060,50060,84016,8788,29765,26753,3011,22,3,6,2,2,21,31,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,13,0,2,0,0,0,0,5,0,2318,1517,5573,3855,835,14098,191,Trojan_Dropper,locker
51743,4924,10132,34924,74988,8676,14402,13141,1260,29,3,7,2,2,13,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,38,0,7,0,0,0,0,3,1,1525,2732,1590,933,2623,9403,190,Trojan_Dropper,locker
56044,8696,10180,34836,72504,14088,16343,13613,2729,13,2,6,1,2,15,30,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,45,0,8,0,0,0,0,4,1,2466,4919,1516,912,3031,12844,191,Trojan_Dropper,locker
57836,6552,10224,37732,75896,11156,18931,16383,2547,18,2,6,1,2,11,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,0,2,0,0,0,0,4,1,1529,2166,1485,756,2493,8429,187,Trojan_Dropper,locker
54907,6864,11528,36736,70156,9968,17511,13540,3970,30,3,6,1,2,17,32,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,2,0,0,0,0,2,1,1910,886,1508,3922,2894,11120,189,Trojan_Dropper,locker
131170,7320,9780,115772,56452,8116,40272,26283,13988,201,7,6,2,4,21,34,15,55,0,2,0,0,0,66,23,0,0,0,0,40,0,12,4,0,0,22,0,49,4,4,34,0,2,1,14,15,0,0,17,0,0,1,0,5,7,7,0,110,110,327,167,41,74,46,4,2,0,48,0,0,0,0,0,4,0,147,40,7,2,2,264,44,0,0,0,0,0,0,0,3,2,0,0,0,0,29,1,1,104642,645,208159,808,3,1,2969,3488,654,2348,1523,10982,192,Trojan_Dropper,ztorg
48391,6028,10172,33172,70924,7544,16291,13206,3084,38,1,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,9,0,2,0,0,0,0,2,1,3063,9591,977,2393,1519,17543,188,Trojan_Dropper,locker
103646,20492,9780,68724,86288,21200,30064,22363,7700,84,2,7,3,4,13,36,17,53,0,0,0,0,0,397,140,0,0,0,0,134,14,78,10,0,0,34,0,214,0,0,146,0,0,0,68,68,0,0,73,1,0,9,0,16,32,5,4,642,642,1215,623,258,540,328,52,58,25,259,0,0,0,25,50,52,50,679,119,24,14,14,1530,262,0,0,0,0,0,0,0,21,0,0,0,0,0,285,3,7,442253,2718,857184,3210,2,3,3164,3511,1527,866,4057,13125,189,Trojan_Dropper,ztorg
58247,7852,11664,37016,75012,12096,16447,14812,1634,27,3,7,2,2,16,29,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,46,0,9,0,0,0,0,3,1,3047,1517,838,3168,2359,10929,188,Trojan_Dropper,locker
53516,5384,10180,37248,76632,8828,19458,16300,3157,24,2,6,1,2,14,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,29,0,4,0,0,0,0,4,1,1523,3334,971,2629,3295,11752,191,Trojan_Dropper,locker
133801,7284,9720,118784,66572,7864,45832,28729,17102,126,5,11,5,5,22,38,14,51,0,2,0,0,0,66,23,0,0,0,0,41,0,22,4,0,0,20,0,44,0,0,30,0,0,0,14,14,0,0,15,0,0,5,0,4,8,7,6,110,110,365,186,45,86,50,6,6,2,52,0,0,0,2,4,6,4,150,40,9,2,2,264,44,0,0,0,0,0,0,0,3,0,0,0,0,0,40,1,1,108851,662,209478,809,4,3,2575,858,3161,2356,1527,10477,190,Trojan_Dropper,ztorg
110292,24772,9572,72728,84284,25584,29885,19596,10288,43,1,6,1,5,20,34,13,52,0,1,0,0,0,201,73,0,0,0,0,36,12,29,8,0,0,22,0,191,1,1,130,0,44,22,39,61,0,0,65,0,0,16,0,32,64,7,16,328,328,543,284,142,280,162,32,22,8,160,0,0,0,8,16,32,16,315,20,12,12,12,783,134,0,0,16,0,0,0,0,42,0,0,0,0,0,170,1,6,235675,1660,581850,1907,3,4,994,3527,3450,3572,1523,13066,192,Trojan_Dropper,ztorg
53007,4836,10044,35980,72656,8364,16527,13681,2845,33,8,7,2,2,18,31,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,25,0,4,0,0,0,0,3,1,3404,1896,1552,974,2935,10761,191,Trojan_Dropper,locker
50283,7236,10112,33232,68120,9052,16290,13180,3109,38,1,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,9,0,2,0,0,0,0,3,1,5339,929,1900,3222,1519,12909,191,Trojan_Dropper,locker
52224,6944,11372,34260,72636,8936,15333,13106,2226,21,1,5,1,2,13,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,32,0,10,0,0,0,0,3,0,7054,812,1923,1506,2483,13778,190,Trojan_Dropper,locker
53915,6604,10108,35316,70724,10752,16463,13549,2913,29,4,7,2,2,17,32,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,25,0,4,0,0,0,0,4,1,2674,2585,1451,756,1521,8987,190,Trojan_Dropper,locker
54963,2688,9992,46480,49496,2712,26333,22092,4240,76,6,7,2,2,25,34,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,3,1,847,2289,1503,1885,2336,8860,190,Trojan_Dropper,locker
52807,532,10340,47376,53328,544,24584,21620,2963,18,1,5,0,2,11,29,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,4,1,849,3372,3192,2396,1522,11331,192,Trojan_Dropper,locker
134231,7240,9920,118268,65416,7688,46983,29786,17196,167,2,8,2,4,25,39,32,67,0,2,0,0,0,66,23,0,0,0,0,40,0,20,4,0,0,20,0,44,0,0,30,0,0,0,14,14,0,0,15,0,0,5,0,4,8,7,2,110,110,402,274,41,74,46,4,2,0,48,0,0,0,0,0,4,0,152,40,7,2,2,264,44,0,0,0,0,0,0,0,3,6,0,0,0,0,28,1,1,235342,911,225788,1075,3,3,2335,675,2883,1519,2469,9881,193,Trojan_Dropper,ztorg
