Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_debug,Logcat_total,Process_total,Category,Family
96349,36756,10664,48336,92244,38292,13694,10855,2838,28,1,4,1,4,23,33,14,41,4,0,0,0,135,45,0,0,0,0,0,0,0,16,13,0,4,0,0,0,10,0,196,0,0,0,66,0,0,0,130,130,0,0,66,19,0,0,0,184,184,16,0,463,480,341,211,170,164,38,0,68,0,22,0,0,0,0,0,16,0,0,58,33,0,0,51,0,0,36,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,118,19,16,88393,230,56997,591,4,1,2019,1316,3727,3487,3026,13575,192,Riskware,smsreg
67501,4000,10748,54520,93584,6304,21969,16827,5141,127,5,6,3,2,16,34,6,26,0,0,0,0,83,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,60,60,56,54,74,55,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,2050,12,4450,12,4,0,1525,3443,3271,3125,731,12095,187,Riskware,smsreg
39229,8992,10756,18388,58596,9004,8743,5046,3696,0,0,3,0,2,3,22,1,6,0,0,0,0,126,42,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,8,0,0,0,2,0,1,1,5,6,0,0,2,3,0,21,0,83,166,6,40,0,0,60,218,84,91,2,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,21,0,24,2741,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,41,42,21,1208,10,2643,13,4,1,896,3198,2434,2956,1506,10990,188,Riskware,skymobi
49033,11568,10796,25036,62904,11580,10513,5913,4599,8,0,6,1,2,5,27,2,8,0,0,0,0,162,54,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,12,0,0,0,4,0,3,3,5,8,0,0,4,3,0,32,0,104,208,20,54,38,38,67,225,111,114,2,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,25,0,29,3242,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,56,52,25,1124,8,2675,13,4,4,1213,4076,1316,3124,8496,18225,189,Riskware,skymobi
95422,33056,10700,48300,98844,36648,13458,11903,1554,28,1,4,1,4,28,33,14,41,4,0,0,0,170,57,0,0,0,0,0,0,0,19,14,0,4,0,0,0,10,0,223,0,0,0,73,0,0,0,150,150,0,0,73,0,0,0,0,204,185,0,0,539,539,356,226,185,154,0,0,80,0,27,0,0,0,0,0,19,0,0,25,1,0,0,38,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,19,1569,8,23936,365,3,0,1999,1470,4273,4885,3706,16333,184,Riskware,<unknown>
51153,17420,10764,21496,54860,17644,8686,4993,3692,0,0,3,0,2,3,22,3,7,0,0,0,0,132,44,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,24,0,90,184,6,44,0,0,49,188,87,96,2,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,22,0,24,2706,1,1,0,0,0,0,0,4,2,0,0,0,0,0,0,45,46,22,84,2,260,5,4,3,2967,3213,1035,1517,2975,11707,187,Riskware,skymobi
50421,17428,10588,23444,53364,17448,8876,5112,3763,0,0,3,0,2,3,22,2,10,0,0,0,0,80,27,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,8,0,0,0,2,0,1,1,5,6,0,0,2,3,0,14,0,52,104,6,26,0,0,54,211,58,57,2,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,13,0,16,1977,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,27,27,13,1208,10,2635,13,4,1,895,1518,1897,2395,2433,9138,189,Riskware,skymobi
55190,2108,10544,42288,93508,4880,20871,16378,4492,113,2,7,2,2,24,33,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,7,0,9,18,0,18,4,0,3,3,2,5,0,0,4,0,0,3,0,6,12,3,2,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,4,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,7,0,1,0,0,5460,91,6,2,2672,3628,2150,1107,1575,11132,190,Riskware,smsreg
98313,37028,10628,46500,99696,40304,19449,16327,3121,28,1,4,1,4,22,33,12,33,4,0,0,0,288,96,0,0,0,0,0,0,0,30,27,0,4,0,0,0,10,0,416,0,0,0,148,0,0,0,268,268,0,0,148,0,0,0,0,356,326,0,0,128,128,646,402,318,280,0,0,148,0,48,0,0,0,0,0,30,0,0,34,2,0,0,60,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,30,2952,12,3960,13,3,0,1595,2018,9054,4124,4350,21141,186,Riskware,smsreg
207924,5252,9700,190500,69260,9304,72872,62494,10377,1009,9,7,3,4,38,45,12,50,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1,0,17,21,3,2,8,8,625,337,8,18,2,0,0,0,4,0,0,0,0,10,1,0,0,52,28,4,0,2,0,0,12,8,4,0,98,0,0,0,24,4,0,0,0,0,0,0,9,2,1,2986566,2422,96589,1560,4,1,2819,1976,6847,896,1528,14066,189,Riskware,smsreg
49080,7700,10620,25792,73736,7724,10185,5786,4398,8,0,7,1,2,5,26,3,12,0,0,0,0,126,42,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,20,0,82,167,6,39,0,0,50,189,81,88,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,20,0,22,2559,1,1,0,0,0,0,0,4,2,0,0,0,0,0,0,40,42,20,208,5,1364,7,4,3,990,2927,1509,3119,3240,11785,189,Riskware,skymobi
69779,17304,8676,27952,78140,22864,16735,13410,3324,92,8,5,2,2,31,31,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,18,0,0,53,39,41,44,28,0,28,0,17,7,0,0,0,0,0,0,0,10,2,297,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,7,2163,13,5907,44,4,0,5483,1512,4665,5531,981,18172,186,Riskware,smsreg
57335,6664,10796,37880,95044,9736,22693,17381,5311,112,8,6,3,2,14,33,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,26,23,11,0,0,0,4,0,5,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,12453,82,11398,96,4,0,842,5959,3037,1502,2959,14299,187,Riskware,smsreg
61694,4144,10712,46884,80464,7980,25829,19994,5834,194,6,6,3,2,15,33,6,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,34,31,11,0,0,0,2,0,5,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,7402,34,8029,46,4,0,697,2770,2006,1505,2366,9344,186,Riskware,smsreg
49225,8912,9380,28024,79856,9048,6821,5270,1550,16,0,8,2,2,5,26,7,15,0,0,0,0,204,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,183,382,2,98,0,0,32,34,211,111,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,49,0,49,5003,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,97,98,49,84,2,200,4,3,1,2176,1342,1464,2279,2625,9886,191,Riskware,skymobi
61453,5384,10652,44632,84836,9544,25615,20162,5452,198,4,13,10,2,22,37,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,10,2,2,23,21,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,1,36591,115,11538,138,4,0,3337,1012,1515,3097,2382,11343,187,Riskware,smsreg
69573,8508,10656,45384,97116,12840,26038,19503,6534,123,4,6,3,2,19,35,15,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,50,45,19,0,0,0,6,0,9,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,3,12322,53,12435,70,4,0,815,2271,1511,4947,3273,12817,185,Riskware,smsreg
71037,20208,10812,44148,80332,20928,26799,22884,3914,9,4,4,1,4,28,35,10,40,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,5,5,4,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,1,2393,16,2753,16,3,0,3597,1218,2441,2069,1524,10849,190,Riskware,smsreg
89818,35008,10708,43720,100304,36280,13203,10199,3003,28,0,4,1,4,22,32,13,39,4,0,0,0,162,54,0,0,0,0,0,0,0,17,15,0,6,0,0,0,13,0,211,0,0,0,65,0,0,0,147,147,0,0,65,0,0,0,0,190,173,0,0,495,495,383,245,181,148,0,0,74,0,28,0,0,0,0,0,17,0,0,24,2,0,0,34,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,17,2087,13,28870,404,3,0,3581,4420,1314,3506,1931,14752,185,Riskware,smsreg
75232,31280,10716,34340,100068,32612,12245,9183,3061,12,0,4,1,4,14,28,7,28,0,0,1,0,129,43,0,0,0,0,0,0,0,14,11,0,2,0,0,0,7,0,145,0,0,0,48,0,0,0,97,97,0,0,48,0,0,0,0,160,146,0,0,358,358,263,164,128,110,0,0,52,0,14,0,0,0,0,0,14,0,0,16,1,0,0,28,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,14,1485,6,24914,381,3,0,3619,1415,2775,3027,1780,12616,187,Riskware,smsreg
116762,48572,8108,47512,69292,55216,29635,24441,5193,181,3,9,5,4,29,42,21,61,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,8,0,7,0,0,0,4,0,0,0,3,3,0,0,4,0,0,0,0,23,23,0,14,1,1,23,2690,13,2,2,0,2,0,7,0,1,0,0,4,2,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,17,0,1,113235,140,16409,114,3,1,2995,1512,1776,2868,777,9928,186,Riskware,smspay
155006,55608,8332,76552,101332,56888,65003,58625,6377,20,1,5,2,4,24,35,12,48,3,2,0,0,0,0,0,0,0,0,0,0,0,66,4,2,0,0,0,0,3,0,60,8,0,10,6,0,3,3,0,54,5,5,6,0,0,1,0,41,41,0,0,27,27,67,35,21,0,6,3,6,3,9,0,0,0,11,0,8,0,0,26,20,0,0,13,0,0,0,0,0,0,44,0,0,0,102,97,5,0,0,0,0,0,76,1,3,61537181,46872,792206,16468,6,0,1518,695,2059,2527,3156,9955,188,Riskware,smsreg
45030,7084,10592,26200,68872,7216,7420,4413,3006,8,0,7,1,2,5,25,3,12,0,0,0,0,111,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,19,0,73,146,6,36,0,0,44,178,72,75,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,20,2283,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,18,0,0,0,0,4,3,1523,3519,944,5226,2613,13825,189,Riskware,skymobi
79591,5068,10664,61924,97176,9668,24724,19052,5671,229,6,6,3,2,19,35,7,28,0,0,0,0,69,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,4,52,52,55,53,63,49,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,1,2051,12,4509,13,4,0,2727,1514,2644,494,3043,10422,188,Riskware,smsreg
190014,9372,10576,170880,83732,9648,47559,34908,12650,401,1,7,2,5,32,38,31,71,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,29,0,260,74,11,85,8,0,4,4,98,235,83,83,14,1,0,22,0,13,24,10,2,2,1,2183,3232,0,0,0,0,18,0,0,0,0,0,9,0,9,0,0,17,9,0,0,0,0,0,0,9,9,0,0,0,0,0,2,4,0,0,25,0,0,0,21,3,2,0,0,0,0,5,2,604,3475,1995,1615,1531,9220,186,Riskware,smspay
99901,35888,10620,45744,109080,38420,19440,16580,2859,27,0,4,1,4,25,32,13,39,3,0,0,0,162,54,0,0,0,0,0,0,0,13,12,0,6,0,0,0,13,0,182,0,0,0,61,0,0,0,121,121,0,0,61,0,0,0,0,156,143,0,0,45,45,321,211,175,148,0,0,66,0,26,0,0,0,0,0,13,0,0,21,2,0,0,26,0,0,0,38,37,0,0,0,0,0,0,2,0,0,0,0,0,0,110,0,13,3174,17,27644,355,3,0,4305,1424,1517,3175,4178,14599,186,Riskware,smsreg
115176,15292,8532,79600,74840,21344,37811,30076,7734,614,16,15,10,2,30,40,15,36,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3708,0,1,0,0,0,1,0,0,0,0,0,0,0,1,12,0,12,0,9,18,0,14,0,0,28,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,0,1,19702,51,4816,58,3,2,1684,2704,1995,2581,2505,11469,186,Riskware,smspay
46536,11508,10552,23056,59260,11520,9048,5147,3900,0,0,3,0,2,4,22,1,6,0,0,0,0,114,38,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,19,0,76,152,6,38,0,0,45,180,79,74,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,19,0,21,2381,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,19,84,2,140,3,4,1,1518,4956,2803,898,3125,13300,187,Riskware,skymobi
31384,14420,10272,5940,58920,14612,6380,4897,1482,0,0,4,0,2,4,22,3,12,0,0,0,0,153,51,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,8,0,0,0,2,0,1,1,5,6,0,0,2,3,0,26,0,99,198,7,54,0,0,67,224,104,110,2,0,0,0,2,0,0,0,0,2,0,0,0,5,1,0,0,24,0,27,3109,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,53,50,24,1815,8,2567,11,4,2,4162,6116,3061,1520,1211,16070,190,Riskware,skymobi
49543,16648,10940,22436,55844,16660,8723,4995,3727,0,0,3,0,2,3,22,1,6,0,0,0,0,183,61,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,12,0,0,0,4,0,3,3,5,8,0,0,4,29,0,34,0,126,254,20,58,1,0,111,385,120,140,4,0,0,0,2,0,0,0,0,6,0,0,0,8,7,0,0,29,0,33,4090,3,3,0,0,0,0,0,8,4,0,0,0,0,0,0,62,61,29,1446369,1040,35973,806,4,2,5800,1520,3690,1373,3391,15774,188,Riskware,<unknown>
47031,7668,10756,31520,90016,7676,14779,12951,1828,0,0,3,0,2,9,25,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,335,0,81,81,7,0,0,0,0,328,6,6,7,0,0,0,0,0,0,0,0,0,0,106,53,10,0,0,0,10,0,5,0,0,0,5,0,5,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,8,353947,427,34130,386,3,0,1512,2407,5006,10616,1344,20885,188,Riskware,smsreg
75599,5596,10620,56296,106356,10036,30737,25669,5067,226,6,6,3,2,19,37,17,40,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,20,0,0,7,4,0,8,8,8,16,0,0,4,0,0,1,4,4,8,0,4,7,26,2,1,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,3,2,0,2,3,0,0,42,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,1,21927,45,10024,120,4,1,1514,684,7644,2671,3083,15596,185,Riskware,smspay
94532,33836,10532,47672,109116,36012,15608,11924,3683,28,1,4,1,4,26,33,15,45,4,0,0,0,129,43,0,0,0,0,0,0,0,14,8,0,6,0,0,0,12,0,145,0,0,0,44,0,0,0,101,102,0,0,44,15,0,2,0,162,160,15,0,382,396,237,162,153,140,30,0,52,0,17,0,0,0,0,0,14,0,0,49,30,0,0,43,0,0,30,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,90,15,14,58056,146,39107,438,4,1,2945,729,2544,1740,2556,10514,185,Riskware,smsreg
65812,5368,10628,47888,83896,9592,26368,21653,4714,249,11,14,11,2,28,45,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,10,2,2,33,26,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,1,11483,97,10934,126,4,0,1531,2232,2936,1063,3095,10857,188,Riskware,smspay
81670,33836,10772,37368,97344,35176,16982,11362,5619,40,1,5,2,4,23,35,11,42,0,0,1,0,162,54,0,0,0,0,0,0,0,19,14,0,4,0,0,0,10,0,211,0,0,0,70,0,0,0,142,142,0,0,70,20,0,2,0,219,219,19,0,526,545,369,234,198,188,40,0,77,0,25,0,0,0,0,0,19,0,0,64,36,0,0,59,0,0,40,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,131,20,19,70804,202,52785,587,4,1,1965,3231,1192,4058,5976,16422,190,Riskware,smsreg
103043,30996,11344,55972,104304,35280,34737,27438,7298,178,3,7,4,4,33,37,10,41,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,5,0,0,0,0,0,5,5,0,5,0,0,0,0,1,0,2,20,19,0,8,0,0,31,38,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,12,0,1,873,4,3344,55,4,0,916,2609,1593,2116,3093,10327,192,Riskware,smspay
44245,6104,12068,29080,101112,6340,15607,13233,2373,77,4,4,1,2,18,27,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,8230,55,8830,67,3,0,8867,2411,2063,1240,3898,18479,186,Riskware,revmob
101412,39496,10704,44336,106788,43056,24805,21686,3118,33,2,6,1,4,37,34,11,41,3,0,1,0,0,0,27,0,0,12,0,0,0,11,9,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,309,409,3,0,11,11,2,1,13,24,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,22,0,0,104,0,0,0,0,0,0,0,6,242,0,0,0,0,0,0,35,0,11,1600,40,2400,40,5,2,1176,4739,3384,2677,1525,13501,187,Riskware,smsreg
43364,7120,10628,21140,71116,7128,8923,5045,3877,0,0,3,0,2,3,22,3,9,0,0,0,0,96,32,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,8,0,0,0,2,0,1,1,5,6,0,0,2,7,0,16,0,51,103,7,26,32,32,66,223,54,66,2,0,0,0,4,0,0,0,0,2,0,0,0,4,0,0,0,12,0,20,2454,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,26,26,12,1292,12,3027,20,4,3,2862,1882,2278,1517,969,9508,189,Riskware,skymobi
58220,14336,9756,29828,80960,17496,16148,13780,2367,9,2,4,1,2,12,27,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,19,38,23,38,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,16,3,0,19,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,39,22,19,205957,596,65309,787,5,1,1534,4030,6316,6915,1715,20510,187,Riskware,smspay
65105,10336,11048,43660,86864,11992,28021,19964,8056,5,1,4,1,2,33,27,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,27,0,1,1,9,0,18,18,0,18,0,0,9,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,4683,24,5401,55,5,0,1538,1744,567,2023,1863,7735,186,Riskware,smsreg
51299,4084,11092,35948,85716,5052,17400,14496,2903,68,3,5,1,2,10,28,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,3,0,3348,786,2533,1738,3232,11637,188,Riskware,smsreg
