Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_postUrl,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_verbose,Logcat_error,Logcat_info,Logcat_debug,Logcat_total,Process_total,Category,Family
32334,2616,12608,24488,79088,2628,7967,5170,2796,5,0,5,1,2,3,24,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,28,0,0,0,0,2,0,4835,10384,3128,1254,144,19745,195,PUA,youmi
26806,2056,10440,17416,71748,2072,5380,4022,1357,0,0,1,0,2,2,23,6,9,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2,0,4172,2631,1342,110,4223,12478,193,PUA,secapk
124354,27412,10672,88312,89668,28500,38801,30324,8476,61,1,4,1,4,33,36,9,36,3,0,3,0,0,52,0,0,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,4,0,0,436,250,0,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,6,0,1,1073626,1202,123568,1124,2,0,2228,3291,1385,112,1861,8877,192,PUA,scamapp
30646,1408,11276,23844,76056,1420,7926,4974,2951,0,0,2,0,2,2,22,6,11,0,0,0,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,0,3501,2160,1429,156,7377,14623,188,PUA,secapk
29888,1524,11456,22812,77608,1532,7895,4821,3073,0,0,1,0,2,2,22,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,644,1314,938,2156,142,5194,191,PUA,secapk
99339,18564,10712,65336,92796,26248,33353,26707,6645,357,9,11,8,4,67,39,14,61,2,2,7,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,0,24,0,0,76,39,0,0,0,0,6,0,0,0,0,0,7,0,11,3,0,0,2,0,0,0,0,0,7,0,20,0,0,0,0,39,0,1,15848,39,17602,212,3,0,310,2043,3188,672,8013,14226,193,PUA,<unknown>
115596,27928,10676,76648,96716,30076,40454,28114,12339,182,5,8,5,4,37,37,12,51,2,0,1,0,0,12,0,2,2,0,3,5,6,0,0,13,43,10,0,10,9,12,11,11,11,22,2,2,5,0,1,0,0,22,21,0,10,0,0,162,295,1,2,0,0,2,0,0,0,0,2,2,0,6,0,23,1,2,0,0,2,2,0,0,0,20,0,0,0,0,19,0,1,31890,368,28415,377,3,0,603,740,3475,3184,2035,10037,191,PUA,youmi
95724,4496,9980,81220,73652,7916,23311,19308,4002,169,2,8,5,2,19,34,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,0,0,0,30,0,4,2,1,3,0,0,15,0,0,4,0,1,2,2,6,0,4,426,428,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,26,0,1,832,8,1616,10,4,0,3420,2518,698,115,1985,8736,191,PUA,youmi
27501,2616,9560,16932,72104,2632,5380,3783,1596,0,0,1,0,2,2,23,6,8,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,7968,114,2784,1486,2639,14991,191,PUA,secapk
50828,2376,10848,38904,94876,4788,18456,14457,3998,195,4,6,3,3,13,32,4,16,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,44,44,1,2,0,0,2,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,1698,2285,5096,847,180,10106,190,PUA,youmi
75329,1892,10880,68344,85276,1900,15442,13201,2240,31,0,4,1,2,10,28,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,0,0,0,32,3298,3330,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,3022,28,4878,40,4,0,219,1432,682,3248,2857,8438,190,PUA,youmi
72977,2012,10744,64120,97916,2028,32827,28586,4240,891,37,31,27,2,66,56,8,51,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,23,0,2,4,0,82,0,0,15,15,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,0,1,1670,18,4026,18,2,1,2987,585,7908,578,3207,15265,191,PUA,youmi
36493,1764,11928,29544,69476,1776,7933,4801,3131,0,0,2,0,2,2,25,6,9,0,0,0,84,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,28,0,0,0,0,2,0,109,9969,3982,1319,2984,18363,192,PUA,secapk
34784,624,10616,28932,67440,628,7920,5050,2869,0,0,1,0,2,2,24,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,2,0,973,1174,2240,619,107,5113,190,PUA,secapk
68810,4168,10124,53400,77580,9476,24987,19765,5221,187,2,8,2,2,19,31,5,21,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,18,0,0,0,0,39,39,1,2,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,1,1980,16,1892,20,3,1,1894,2877,269,4405,721,10166,193,PUA,youmi
63190,2468,11148,49120,93056,7108,30378,23634,6743,181,6,5,1,2,13,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,152017815,106863,2156466,53756,2,1,2252,1587,230,655,2873,7597,190,PUA,utchi
30553,2024,11404,23732,75256,2036,7929,4808,3120,0,0,2,0,2,2,23,5,7,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,1329,236,2981,3962,5720,14228,189,PUA,secapk
28281,2188,10564,17808,71752,2208,7051,4346,2704,0,0,2,0,2,2,23,6,8,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,6090,3137,4053,114,1539,14933,193,PUA,secapk
54488,4376,11988,38256,99320,7204,20916,16960,3955,113,6,5,1,2,12,29,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,4,0,10,12,24,7,6,24,12,0,0,0,0,12,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,27052,132,19566,136,4,1,578,2026,3371,4835,386,11196,191,PUA,utchi
30505,1576,11372,23820,76352,1584,7928,5021,2906,0,0,2,0,2,2,22,6,9,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2,0,2789,5734,4101,191,1293,14108,192,PUA,secapk
125734,44680,9920,66944,83368,49548,30570,25044,5525,95,3,4,1,4,34,36,10,42,3,0,2,0,0,7,0,0,14,0,4,2,2,10,0,0,30,0,0,0,28,0,4,2,0,2,0,0,14,0,0,4,0,85,86,5,0,0,6,938,947,19,2,0,0,10,0,8,0,0,0,14,0,0,0,0,0,8,0,0,0,0,0,0,0,80,0,0,0,0,46,0,4,4340,54,16517,177,3,0,3126,2941,2737,107,1472,10383,192,PUA,youmi
91532,23768,10652,59316,103016,24724,35257,29400,5856,202,3,6,3,4,44,37,10,42,3,0,9,0,0,17,0,0,12,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,53,0,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,2,0,0,0,0,0,0,0,60,0,0,0,0,8,0,1,6652,55,10798,114,2,0,118,5117,902,3198,2102,11437,194,PUA,scamapp
60647,2688,11072,46424,86728,7392,29356,22952,6403,324,8,6,2,2,17,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,2,12,6,0,0,0,0,6,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,126489319,89606,1838271,45793,2,1,783,306,2122,2970,4293,10474,191,PUA,utchi
68421,2388,10972,54440,96400,7160,27617,21772,5844,262,10,8,4,2,21,32,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,6,0,0,2,2,14,7,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,199048785,144127,2858532,71287,2,1,3861,1825,317,704,2870,9577,192,PUA,utchi
61956,2832,11124,47628,93548,7584,30479,24294,6184,328,6,6,2,2,18,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,90848469,64005,1277735,31809,2,1,1725,265,743,3837,2865,9435,192,PUA,utchi
58630,2636,11136,45136,92764,7164,28736,22292,6443,586,3,6,2,2,14,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,3,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,134219706,94278,1897980,47315,3,1,234,530,1811,2710,3874,9159,190,PUA,utchi
31113,1416,12712,24100,78152,1432,8919,5021,3897,0,0,2,0,2,2,24,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1483,10478,2662,4178,115,18916,189,PUA,youmi
31111,1448,12936,24072,76432,1460,8950,4721,4228,0,0,2,0,2,2,22,5,7,0,0,0,96,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,2,0,2721,110,1637,4105,12715,21288,191,PUA,secapk
109007,21340,10564,80316,87936,21884,34196,28126,6069,82,3,5,2,6,31,34,8,34,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,70,0,0,0,41,0,29,29,0,29,0,0,41,0,0,4,0,15,15,2,0,0,4,461,463,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,45,0,1,0,0,0,0,3,0,1164,2619,113,1424,1520,6840,195,PUA,youmi
32024,2080,8720,23272,65068,2092,6412,3817,2594,0,0,2,0,2,2,25,7,12,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,24,0,0,0,0,2,0,1403,122,3976,4315,2227,12043,198,PUA,secapk
32415,2404,12740,24588,79308,2412,7972,5250,2721,5,0,5,1,2,3,24,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,2,0,1196,106,9938,3025,2872,17137,192,PUA,youmi
40621,8632,9992,21756,84940,8656,6697,5301,1395,0,0,1,0,2,5,26,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,48,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,48,22,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,144,0,24,356791,345,21468,373,2,0,3007,10829,105,4580,1553,20074,193,PUA,apptrack
156740,46216,12304,91048,102076,50588,52788,43423,9364,287,2,4,1,4,37,35,11,44,4,0,2,0,0,50,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,69,0,12,0,0,676,341,0,0,0,0,0,0,0,0,0,0,10,0,22,11,0,0,6,0,20,0,0,0,0,0,60,0,0,0,0,17,0,3,833289,1474,188430,1574,2,0,7736,1659,106,1328,574,11403,193,PUA,cauly
52089,3792,11760,35288,103596,8636,18796,16046,2749,62,4,6,2,2,16,29,5,21,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,20,0,6,12,0,70,0,0,19,19,10,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,0,3,2762,30,5834,31,2,1,502,3051,774,3062,6930,14319,189,PUA,<unknown>
29517,1328,11344,22904,77916,1340,7886,4903,2982,0,0,1,0,2,2,22,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2454,4002,3752,1638,103,11949,189,PUA,secapk
125856,23940,10628,94200,83756,24856,40315,31092,9222,83,5,5,2,4,36,38,13,42,4,0,4,0,0,26,0,0,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,0,2,0,0,576,316,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,5,0,1,2451833,2479,264850,1912,2,0,1836,1694,114,1287,3197,8128,192,PUA,scamapp
65399,3064,11184,50392,94900,7372,23766,18426,5339,244,6,9,5,2,21,37,5,28,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,1,2,36,8,0,0,17,17,2,4,2,1,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,4,0,0,0,0,0,6,0,1,16923,39,3280,47,6,1,694,318,3678,3093,2073,9856,192,PUA,youmi
84252,37064,12080,35908,100972,38740,22040,18543,3496,7,1,5,1,4,26,35,7,28,4,0,1,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,28,0,0,0,0,0,0,0,286,0,0,0,0,43,0,14,0,0,0,0,2,0,113,2473,1745,6056,1269,11656,192,PUA,scamapp
83939,4052,10924,73320,84484,4060,14789,10720,4068,7,1,5,1,2,8,26,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,8870,8960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,16,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,110,1905,430,1823,898,5166,193,PUA,youmi
77234,3176,11100,59260,96588,10552,28615,21321,7293,219,8,8,5,4,26,36,10,28,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,6,1,0,1,1,0,0,0,0,5,6,6,1,0,0,0,0,9,18,0,0,0,0,94,94,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,7,0,1,1167,12,1563,16,5,0,751,3561,1848,3060,284,9504,189,PUA,youmi
21304,120,9660,16960,55956,128,6401,3858,2542,0,0,2,0,2,2,23,2,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,110,1145,3659,1465,438,6817,189,PUA,secapk
61764,2228,11012,47772,96304,7152,28828,21621,7206,314,10,6,2,2,18,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,3,2,22,11,0,0,0,0,11,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,100050251,73994,1550178,38628,4,1,2718,3027,2171,294,816,9026,190,PUA,utchi
62740,11112,9920,34304,78792,11276,9581,6536,3044,0,0,1,0,2,5,28,11,23,0,2,0,0,0,0,0,0,0,0,20,69,86,41,0,91,208,1,0,1,118,0,0,0,90,90,0,0,117,0,0,0,0,25,50,0,0,231,288,40,2874,25,0,0,25,0,0,25,1,0,0,0,0,73,41,0,0,50,25,0,0,0,0,0,0,0,0,0,0,0,119,22,25,244489,453,130330,581,3,0,113,3757,1474,2169,4685,12198,183,PUA,apptrack
104542,5836,10784,86860,109512,8740,33711,26373,7337,363,7,8,3,4,47,39,10,60,2,0,0,0,0,0,0,0,0,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,16,19,3,2,0,2,237,239,5,10,8,2,2,0,3,0,0,8,1,0,15,0,0,0,2,0,0,0,0,0,0,14,8,0,0,0,0,5,0,1,629,10,1829,26,5,2,3088,4526,371,728,1913,10626,193,PUA,youmi
29206,2448,10672,17288,72760,2460,5338,3759,1578,0,0,2,0,2,2,22,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,117,4062,9069,2625,1586,17459,192,PUA,secapk
187092,21780,10540,158044,84444,22392,55823,45782,10040,149,4,13,9,4,40,44,15,58,2,19,6,0,0,6,0,13,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,34,33,0,16,0,0,544,274,0,0,0,28,0,28,0,28,0,0,32,0,68,63,2,0,2,0,0,13,13,8,9,0,100,0,0,0,0,13,4,1,443703,658,104030,629,2,1,118,2926,1386,2734,2634,9798,193,PUA,scamapp
111333,27516,10756,73760,105964,28892,36193,29383,6809,122,3,7,4,4,41,39,10,40,3,0,6,0,0,30,0,0,7,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,45,0,6,0,0,245,143,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,7,0,1,410853,548,102115,589,2,0,1192,2600,1850,4727,127,10496,192,PUA,scamapp
30642,1148,12760,24296,76444,1160,7944,4919,3024,0,0,2,0,2,2,22,6,11,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,2874,4174,6533,113,1364,15058,193,PUA,secapk
61875,4312,10956,44492,98232,10128,20675,15681,4993,134,4,5,2,2,12,31,5,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,112,112,2,4,0,0,4,0,0,0,0,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,3,0,1689,297,4502,2731,629,9848,193,PUA,youmi
49178,6044,12132,32628,91256,9492,15409,12432,2976,38,1,4,1,2,8,28,3,12,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,275,12,24,0,0,24,0,0,0,0,24,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,0,0,0,3,0,3231,604,3220,230,22561,29846,192,PUA,youmi
